"subject","condition","term","mode","question","q","response","correct","rt_s","num_o","pretty_condition","pretty_mode"
"E0XXW","111","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"D",FALSE,8.956,1,"Orth-Full","online-replication"
"E0XXW","111","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"F",FALSE,20.296,1,"Orth-Full","online-replication"
"E0XXW","111","winter22","asynch","Which shift(s) end at the same time as F?",10,"Z",FALSE,10.248,1,"Orth-Full","online-replication"
"E0XXW","111","winter22","asynch","Which shift(s) start at 12pm?",11,"K",FALSE,12.883,1,"Orth-Full","online-replication"
"E0XXW","111","winter22","asynch","Which shift(s) start at the same time as F?",12,"Z",FALSE,18.996,1,"Orth-Full","online-replication"
"E0XXW","111","winter22","asynch","Which 2 shifts end when Z begins?",13,"F",FALSE,11.431,1,"Orth-Full","online-replication"
"E0XXW","111","winter22","asynch","Which shift(s) end at 3pm?",14,"O",FALSE,7.517,1,"Orth-Full","online-replication"
"E0XXW","111","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"X",FALSE,9.16,1,"Orth-Full","online-replication"
"E7OZO","111","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,21.27,1,"Orth-Full","online-replication"
"E7OZO","111","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,17.165,1,"Orth-Full","online-replication"
"E7OZO","111","winter22","asynch","Which shift(s) begin when C ends?",3,"A",FALSE,14.02,1,"Orth-Full","online-replication"
"E7OZO","111","winter22","asynch","Which shift(s) end at 4 pm?",4,"G",FALSE,22.308,1,"Orth-Full","online-replication"
"E7OZO","111","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"J",FALSE,5.467,1,"Orth-Full","online-replication"
"E7OZO","111","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,34.157,2,"Orth-Full","online-replication"
"E7OZO","111","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"FZ",FALSE,39.104,2,"Orth-Full","online-replication"
"E7OZO","111","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"N",FALSE,32.342,1,"Orth-Full","online-replication"
"E7OZO","111","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,45.863,1,"Orth-Full","online-replication"
"E7OZO","111","winter22","asynch","Which shift(s) end at the same time as F?",10,"Z",FALSE,24.753,1,"Orth-Full","online-replication"
"E7OZO","111","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,17.292,2,"Orth-Full","online-replication"
"E7OZO","111","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,9.204,1,"Orth-Full","online-replication"
"E7OZO","111","winter22","asynch","Which 2 shifts end when Z begins?",13,"DN",FALSE,29.564,2,"Orth-Full","online-replication"
"E7OZO","111","winter22","asynch","Which shift(s) end at 3pm?",14,"H",FALSE,20.127,1,"Orth-Full","online-replication"
"E7OZO","111","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"X",FALSE,28.841,1,"Orth-Full","online-replication"
"6XOP3","111","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,35.295,1,"Orth-Full","online-replication"
"6XOP3","111","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,14.884,1,"Orth-Full","online-replication"
"6XOP3","111","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,20.178,1,"Orth-Full","online-replication"
"6XOP3","111","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,73.295,1,"Orth-Full","online-replication"
"6XOP3","111","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,99.346,1,"Orth-Full","online-replication"
"6XOP3","111","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,11.138,2,"Orth-Full","online-replication"
"6XOP3","111","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,21.49,2,"Orth-Full","online-replication"
"6XOP3","111","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,26.631,1,"Orth-Full","online-replication"
"6XOP3","111","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,21.683,1,"Orth-Full","online-replication"
"6XOP3","111","winter22","asynch","Which shift(s) end at the same time as F?",10,"EX",FALSE,66.417,2,"Orth-Full","online-replication"
"6XOP3","111","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,9.597,2,"Orth-Full","online-replication"
"6XOP3","111","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,15.762,1,"Orth-Full","online-replication"
"6XOP3","111","winter22","asynch","Which 2 shifts end when Z begins?",13,"EF",TRUE,38.784,2,"Orth-Full","online-replication"
"6XOP3","111","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,55.391,1,"Orth-Full","online-replication"
"6XOP3","111","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,55.042,2,"Orth-Full","online-replication"
"QTJAD","111","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,143.346,1,"Orth-Full","online-replication"
"QTJAD","111","winter22","asynch","Which shift(s) start at the same time as D?",2,"K",TRUE,98.894,1,"Orth-Full","online-replication"
"QTJAD","111","winter22","asynch","Which shift(s) begin when C ends?",3,"F",TRUE,51.869,1,"Orth-Full","online-replication"
"QTJAD","111","winter22","asynch","Which shift(s) end at 4 pm?",4,"H",TRUE,15.816,1,"Orth-Full","online-replication"
"QTJAD","111","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,17.891,1,"Orth-Full","online-replication"
"QTJAD","111","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,15.897,2,"Orth-Full","online-replication"
"QTJAD","111","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"OX",TRUE,35.853,2,"Orth-Full","online-replication"
"QTJAD","111","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"G",TRUE,57.763,1,"Orth-Full","online-replication"
"QTJAD","111","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,77.378,1,"Orth-Full","online-replication"
"QTJAD","111","winter22","asynch","Which shift(s) end at the same time as F?",10,"E",TRUE,8.905,1,"Orth-Full","online-replication"
"QTJAD","111","winter22","asynch","Which shift(s) start at 12pm?",11,"LM",TRUE,13.093,2,"Orth-Full","online-replication"
"QTJAD","111","winter22","asynch","Which shift(s) start at the same time as F?",12,"G",TRUE,8.209,1,"Orth-Full","online-replication"
"QTJAD","111","winter22","asynch","Which 2 shifts end when Z begins?",13,"EF",TRUE,17.321,2,"Orth-Full","online-replication"
"QTJAD","111","winter22","asynch","Which shift(s) end at 3pm?",14,"X",TRUE,9.988,1,"Orth-Full","online-replication"
"QTJAD","111","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"KX",TRUE,28.507,2,"Orth-Full","online-replication"
"N7DH0","111","winter22","asynch","Which shift(s) start at 11 am?",1,"F",TRUE,33.221,1,"Orth-Full","online-replication"
"N7DH0","111","winter22","asynch","Which shift(s) start at the same time as D?",2,"K",TRUE,13.971,1,"Orth-Full","online-replication"
"N7DH0","111","winter22","asynch","Which shift(s) begin when C ends?",3,"O",FALSE,9.07,1,"Orth-Full","online-replication"
"N7DH0","111","winter22","asynch","Which shift(s) end at 4 pm?",4,"B",FALSE,7.355,1,"Orth-Full","online-replication"
"N7DH0","111","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"X",FALSE,26.041,1,"Orth-Full","online-replication"
"N7DH0","111","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,63.847,2,"Orth-Full","online-replication"
"N7DH0","111","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"OX",TRUE,48.526,2,"Orth-Full","online-replication"
"N7DH0","111","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"",FALSE,58.676,0,"Orth-Full","online-replication"
"N7DH0","111","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,23.311,1,"Orth-Full","online-replication"
"N7DH0","111","winter22","asynch","Which shift(s) end at the same time as F?",10,"E",TRUE,31.591,1,"Orth-Full","online-replication"
"N7DH0","111","winter22","asynch","Which shift(s) start at 12pm?",11,"LM",TRUE,8.343,2,"Orth-Full","online-replication"
"N7DH0","111","winter22","asynch","Which shift(s) start at the same time as F?",12,"G",TRUE,8.274,1,"Orth-Full","online-replication"
"N7DH0","111","winter22","asynch","Which 2 shifts end when Z begins?",13,"EF",TRUE,24.184,2,"Orth-Full","online-replication"
"N7DH0","111","winter22","asynch","Which shift(s) end at 3pm?",14,"X",TRUE,21.96,1,"Orth-Full","online-replication"
"N7DH0","111","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"CH",FALSE,22.808,2,"Orth-Full","online-replication"
"FRBN1","111","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,17.483,1,"Orth-Full","online-replication"
"FRBN1","111","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,10.917,1,"Orth-Full","online-replication"
"FRBN1","111","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,9.689,1,"Orth-Full","online-replication"
"FRBN1","111","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,21.207,1,"Orth-Full","online-replication"
"FRBN1","111","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,44.563,1,"Orth-Full","online-replication"
"FRBN1","111","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,5.723,2,"Orth-Full","online-replication"
"FRBN1","111","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,16.509,2,"Orth-Full","online-replication"
"FRBN1","111","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"EG",FALSE,38.244,2,"Orth-Full","online-replication"
"FRBN1","111","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,11.037,1,"Orth-Full","online-replication"
"FRBN1","111","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,22.068,1,"Orth-Full","online-replication"
"FRBN1","111","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,8.346,2,"Orth-Full","online-replication"
"FRBN1","111","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,5.205,1,"Orth-Full","online-replication"
"FRBN1","111","winter22","asynch","Which 2 shifts end when Z begins?",13,"F",FALSE,15.929,1,"Orth-Full","online-replication"
"FRBN1","111","winter22","asynch","Which shift(s) end at 3pm?",14,"BX",FALSE,12.285,2,"Orth-Full","online-replication"
"FRBN1","111","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"E",FALSE,17.625,1,"Orth-Full","online-replication"
"7U3D3","111","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,13.584,1,"Orth-Full","online-replication"
"7U3D3","111","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,7.607,1,"Orth-Full","online-replication"
"7U3D3","111","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,16.465,1,"Orth-Full","online-replication"
"7U3D3","111","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,10.404,1,"Orth-Full","online-replication"
"7U3D3","111","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"H",FALSE,42.947,1,"Orth-Full","online-replication"
"7U3D3","111","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,8.825,2,"Orth-Full","online-replication"
"7U3D3","111","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,13.833,2,"Orth-Full","online-replication"
"7U3D3","111","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,22.099,1,"Orth-Full","online-replication"
"7U3D3","111","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"F",FALSE,14.794,1,"Orth-Full","online-replication"
"7U3D3","111","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,72.36,1,"Orth-Full","online-replication"
"7U3D3","111","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,7.136,2,"Orth-Full","online-replication"
"7U3D3","111","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,5.012,1,"Orth-Full","online-replication"
"7U3D3","111","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,23.737,2,"Orth-Full","online-replication"
"7U3D3","111","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,9.294,1,"Orth-Full","online-replication"
"7U3D3","111","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"F",FALSE,5.777,1,"Orth-Full","online-replication"
"1TY3A","111","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,35.577,1,"Orth-Full","online-replication"
"1TY3A","111","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,7.323,1,"Orth-Full","online-replication"
"1TY3A","111","winter22","asynch","Which shift(s) begin when C ends?",3,"F",TRUE,95.422,1,"Orth-Full","online-replication"
"1TY3A","111","winter22","asynch","Which shift(s) end at 4 pm?",4,"H",TRUE,16.284,1,"Orth-Full","online-replication"
"1TY3A","111","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,18.477,1,"Orth-Full","online-replication"
"1TY3A","111","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,52.76,2,"Orth-Full","online-replication"
"1TY3A","111","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"OX",TRUE,58.191,2,"Orth-Full","online-replication"
"1TY3A","111","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"G",TRUE,36.68,1,"Orth-Full","online-replication"
"1TY3A","111","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,15.095,1,"Orth-Full","online-replication"
"1TY3A","111","winter22","asynch","Which shift(s) end at the same time as F?",10,"E",TRUE,11.727,1,"Orth-Full","online-replication"
"1TY3A","111","winter22","asynch","Which shift(s) start at 12pm?",11,"LM",TRUE,14.362,2,"Orth-Full","online-replication"
"1TY3A","111","winter22","asynch","Which shift(s) start at the same time as F?",12,"G",TRUE,8.403,1,"Orth-Full","online-replication"
"1TY3A","111","winter22","asynch","Which 2 shifts end when Z begins?",13,"EF",TRUE,20.299,2,"Orth-Full","online-replication"
"1TY3A","111","winter22","asynch","Which shift(s) end at 3pm?",14,"X",TRUE,8.281,1,"Orth-Full","online-replication"
"1TY3A","111","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"KX",TRUE,22.01,2,"Orth-Full","online-replication"
"FVVX3","111","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,9.032,1,"Orth-Full","online-replication"
"FVVX3","111","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,9.594,1,"Orth-Full","online-replication"
"FVVX3","111","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,12.127,1,"Orth-Full","online-replication"
"FVVX3","111","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,27.187,1,"Orth-Full","online-replication"
"FVVX3","111","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,29.386,1,"Orth-Full","online-replication"
"FVVX3","111","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,11.284,2,"Orth-Full","online-replication"
"FVVX3","111","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,16.643,2,"Orth-Full","online-replication"
"FVVX3","111","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,26.352,1,"Orth-Full","online-replication"
"FVVX3","111","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,25.789,1,"Orth-Full","online-replication"
