"subject","study","term","pool","mode","condition","pretty_condition","block","explicit","impasse","grid","mark","ixn","gwidth","gheight","graph","time_elapsed_m","question","relation","q","correct","answer","rt_s"
"CY2RD","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",2.02245,"Which shift(s) start at 12pm?","starttime","11","FALSE","G",1.209
"CY2RD","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",2.04271666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",1.099
"CY2RD","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.0691,"Which 2 shifts end when Z begins?","meets","13","FALSE","O",1.475
"CY2RD","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",2.10938333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE","P",2.313
"CY2RD","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",2.13605,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","D",1.487
"C2WBE","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.21815,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",21.457
"C2WBE","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.4292,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",12.573
"C2WBE","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",2.08865,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",39.477
"C2WBE","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",2.63756666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",32.837
"C2WBE","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",3.72598333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",65.203
"C2WBE","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",3.96815,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",10.447
"C2WBE","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",4.27423333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",18.272
"C2WBE","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",5.33295,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",63.432
"C2WBE","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.94488333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",36.171
"C2WBE","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",6.89146666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",56.683
"C2WBE","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",7.05681666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",9.832
"C2WBE","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",7.17696666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",7.122
"C2WBE","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.57865,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",24.014
"C2WBE","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",8.20086666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",37.233
"C2WBE","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",8.85598333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","B",39.217
"52QNH","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.14295,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",17.704
"52QNH","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.51345,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",22.134
"52QNH","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.75685,"Which shift(s) begin when C ends?","meets","3","FALSE","A",14.506
"52QNH","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.9384,"Which shift(s) end at 4 pm?","endtime","4","FALSE","D,E",10.788
"52QNH","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",2.17906666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",14.339
"52QNH","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.8545,"Which shift(s) are six hours long?","duration","6","FALSE","E,F",32.125
"52QNH","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",3.65775,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","F,Z",48.099
"52QNH","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",4.21633333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",33.416
"52QNH","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.60615,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",23.074
"52QNH","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",5.38206666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",46.455
"52QNH","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",5.53281666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",8.948
"52QNH","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",5.64831666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",6.834
"52QNH","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.88345,"Which 2 shifts end when Z begins?","meets","13","FALSE","H,L,P",13.997
"52QNH","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",6.0387,"Which shift(s) end at 3pm?","endtime","14","FALSE","",9.216
"52QNH","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",6.95861666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",55.088
"UY6Q1","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.863816666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",13.233
"UY6Q1","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.01935,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",9.233
"UY6Q1","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.20653333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",11.133
"UY6Q1","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.32485,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",7
"UY6Q1","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.36133333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","C",2.09
"UY6Q1","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",1.44543333333333,"Which shift(s) are six hours long?","duration","6","FALSE","H",2.784
"UY6Q1","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.48421666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","G",2.228
"UY6Q1","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.52168333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","C",2.151
"UY6Q1","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",1.56846666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","X",2.716
"UY6Q1","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.6091,"Which shift(s) end at the same time as F?","ends","10","FALSE","N",2.341
"UY6Q1","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.64583333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","O",2.106
"UY6Q1","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.67601666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","O",1.713
"UY6Q1","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",1.7216,"Which 2 shifts end when Z begins?","meets","13","FALSE","G",2.636
"UY6Q1","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.75718333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE","C",2.037
"UY6Q1","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.79163333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","C",1.968
"WC1SR","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.5173,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",10.742
"WC1SR","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.650516666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",7.905
"WC1SR","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.8788,"Which shift(s) begin when C ends?","meets","3","FALSE","A",13.611
"WC1SR","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.11008333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","K",13.792
"WC1SR","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.32821666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",13.003
"WC1SR","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",1.8702,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",28.464
"WC1SR","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",2.27065,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",23.943
"WC1SR","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",2.90086666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",37.724
"WC1SR","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",3.25415,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",21.11
"WC1SR","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",3.39785,"Which shift(s) end at the same time as F?","ends","10","FALSE","B",8.536
"WC1SR","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",3.53081666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",7.894
"WC1SR","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",3.66691666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",8.081
"WC1SR","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",3.93928333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","",16.255
"WC1SR","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",4.41515,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",28.455
"WC1SR","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",4.71675,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","",18.009
"8XDQ2","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.807383333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",9.456
"8XDQ2","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.11898333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",18.595
"8XDQ2","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.70413333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",35.006
"8XDQ2","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",2.30775,"Which shift(s) end at 4 pm?","endtime","4","FALSE","I,U",36.11
"8XDQ2","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",2.41361666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","U",6.253
"8XDQ2","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.56263333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",6.864
"8XDQ2","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",2.72623333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",9.698
"8XDQ2","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",3.06758333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",20.376
"8XDQ2","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",3.25038333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",10.864
"8XDQ2","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",3.50068333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",14.915
"8XDQ2","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",3.60756666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","M",6.315
"8XDQ2","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",3.68541666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",4.57
"8XDQ2","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.323,"Which 2 shifts end when Z begins?","meets","13","FALSE","E,O",38.156
"8XDQ2","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",4.4007,"Which shift(s) end at 3pm?","endtime","14","FALSE","K",4.551
"8XDQ2","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",4.50865,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","K,Z",6.366
"O6BKW","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",13.56065,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",160.719
"O6BKW","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",13.75775,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",10.404
"O6BKW","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",14.4249833333333,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",39.617
"O6BKW","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",14.96405,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",31.915
"O6BKW","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",15.6644333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","X,U",41.604
"O6BKW","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",16.17125,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",9.466
"O6BKW","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",16.6087,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",25.866
"O6BKW","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",17.1009333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",29.153
"O6BKW","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",17.5064666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",23.952
"O6BKW","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",18.0754,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",33.75
"O6BKW","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",18.25465,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",10.371
"O6BKW","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",18.3591833333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",5.885
"O6BKW","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",18.7311,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",21.929
"O6BKW","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",18.9356,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",11.885
"O6BKW","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",19.9257333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","B,E,F,K,X",59.028
"1KSWF","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.3041,"Which shift(s) start at 11 am?","starttime","1","FALSE","",4.74
"1KSWF","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.3557,"Which shift(s) start at the same time as D?","starts","2","FALSE","",2.973
"1KSWF","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.362066666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","",0.262
"1KSWF","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.378116666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","",0.851
"1KSWF","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.399383333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","",1.153
"1KSWF","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",0.427816666666667,"Which shift(s) are six hours long?","duration","6","FALSE","",0.704
"1KSWF","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.434933333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","",0.29
"1KSWF","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.442266666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","",0.312
"1KSWF","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",0.455616666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","",0.643
"1KSWF","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.464016666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","",0.356
"1KSWF","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.4718,"Which shift(s) start at 12pm?","starttime","11","FALSE","",0.322
"1KSWF","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.479616666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","",0.327
"1KSWF","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",0.487716666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","",0.332
"1KSWF","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.495483333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE","",0.324
"1KSWF","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.503416666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","",0.322
"3B3KO","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",2.35026666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",34.689
"3B3KO","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",2.57443333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",13.174
"3B3KO","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",2.87606666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","A",17.723
"3B3KO","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",3.49918333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","D,E",37.133
"3B3KO","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",4.07365,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","A",33.219
"3B3KO","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.58001666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",25.179
"3B3KO","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",6.77705,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","A,D",131.384
"3B3KO","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",6.87046666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","H,I",4.897
"3B3KO","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.18325,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","X",18.579
"3B3KO","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",7.3737,"Which shift(s) end at the same time as F?","ends","10","FALSE","Z",11.244
"3B3KO","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",7.81325,"Which shift(s) start at 12pm?","starttime","11","FALSE","B",26.251
"3B3KO","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",7.9805,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",9.671
"3B3KO","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.6271,"Which 2 shifts end when Z begins?","meets","13","FALSE","B,F",38.465
"3B3KO","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",8.84373333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE","B,I,O",12.812
"3B3KO","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",9.36573333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","X",31.142
"9VRTA","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.39435,"Which shift(s) start at 11 am?","starttime","1","FALSE","X",3.656
"9VRTA","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.439233333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","B",2.449
"9VRTA","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.521383333333333,"Which shift(s) begin when C ends?","meets","3","TRUE","F",4.822
"9VRTA","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.558,"Which shift(s) end at 4 pm?","endtime","4","FALSE","E",2.082
"9VRTA","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.589,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","U",1.701
"9VRTA","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",0.6535,"Which shift(s) are six hours long?","duration","6","FALSE","H",2.192
"9VRTA","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.68675,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","N",1.896
"9VRTA","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.737,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","Z",2.91
"9VRTA","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",0.764483333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","J",1.533
"9VRTA","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.790116666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","N",1.397
"9VRTA","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.843233333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","E",3.086
"9VRTA","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.910616666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","L",3.928
"9VRTA","SGC4B","winter22","sona","asynch","11111","point","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",0.94485,"Which 2 shifts end when Z begins?","meets","13","FALSE","F",1.952
"9VRTA","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.982966666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","E",2.168
"9VRTA","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",1.01131666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","J",1.602
"8PJT2","SGC4B","winter22","sona","asynch","11111","point","item_test","1","1","1","1","1",600,600,"triangular",0.741466666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","",10.787
