"subject","study","term","pool","mode","block","explicit","impasse","grid","mark","ixn","gwidth","gheight","graph","time_elapsed_m","question","relation","q","correct","answer","rt_s","condition","pretty_condition"
"4KY4F","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",6.21686666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","J",30.206,"1113","cross"
"4KY4F","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",6.39495,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",10.588,"1113","cross"
"4KY4F","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",6.52991666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",7.994,"1113","cross"
"4KY4F","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",7.98191666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",86.848,"1113","cross"
"4KY4F","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",8.87785,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",53.471,"1113","cross"
"4KY4F","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",9.6756,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",47.753,"1113","cross"
"X9V96","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",1.99166666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",15.908,"1113","cross"
"X9V96","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",2.23865,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",14.7,"1113","cross"
"X9V96","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",2.56686666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",19.587,"1113","cross"
"X9V96","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",3.10148333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",31.993,"1113","cross"
"X9V96","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",4.02118333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","K",55.101,"1113","cross"
"X9V96","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",4.30513333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",9.486,"1113","cross"
"X9V96","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",4.99011666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",41.015,"1113","cross"
"X9V96","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",6.02581666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","F",61.611,"1113","cross"
"X9V96","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",6.84261666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",48.747,"1113","cross"
"X9V96","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",7.37523333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",31.863,"1113","cross"
"X9V96","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",7.50801666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",7.873,"1113","cross"
"X9V96","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",7.58891666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",4.774,"1113","cross"
"X9V96","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",7.8261,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",14.152,"1113","cross"
"X9V96","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",8.1421,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",18.881,"1113","cross"
"X9V96","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",8.89316666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",44.928,"1113","cross"
"T96G5","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",2.72738333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",16.984,"1113","cross"
"T96G5","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",3.0955,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",21.982,"1113","cross"
"T96G5","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",4.50908333333333,"Which shift(s) begin when C ends?","meets","3","TRUE","F",84.686,"1113","cross"
"T96G5","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",4.72626666666667,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",12.735,"1113","cross"
"T96G5","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",5.30795,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",34.808,"1113","cross"
"T96G5","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",5.6225,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",10.582,"1113","cross"
"T96G5","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",6.46378333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",50.375,"1113","cross"
"T96G5","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",7.52058333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE","G",63.293,"1113","cross"
"T96G5","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",8.62635,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",65.999,"1113","cross"
"T96G5","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",9.05721666666667,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",25.514,"1113","cross"
"T96G5","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",10.33355,"Which shift(s) start at 12pm?","starttime","11","FALSE","A,B,C,E,F,G,I,J,K,P",76.475,"1113","cross"
"T96G5","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",10.6966166666667,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",21.467,"1113","cross"
"T96G5","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",11.1022333333333,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",24.195,"1113","cross"
"T96G5","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",11.3027666666667,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",11.941,"1113","cross"
"T96G5","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",11.64165,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",20.198,"1113","cross"
"21N5X","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",2.4522,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",110.59,"1112","arrow"
"21N5X","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",2.57968333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",7.311,"1112","arrow"
"21N5X","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",2.8504,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",16.131,"1112","arrow"
"21N5X","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",3.70545,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",51.183,"1112","arrow"
"21N5X","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",5.39781666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","U",101.431,"1112","arrow"
"21N5X","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",5.59545,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",8.236,"1112","arrow"
"21N5X","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",6.23283333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",38.125,"1112","arrow"
"21N5X","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",6.9563,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE","G",43.283,"1112","arrow"
"21N5X","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",7.39225,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",26.035,"1112","arrow"
"21N5X","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",7.55333333333333,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",9.55,"1112","arrow"
"21N5X","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",7.7515,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",11.773,"1112","arrow"
"21N5X","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",7.85918333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",6.321,"1112","arrow"
"21N5X","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",8.8309,"Which 2 shifts end when Z begins?","meets","13","FALSE","B,I,J,M",58.181,"1112","arrow"
"21N5X","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",9.01666666666667,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",11.018,"1112","arrow"
"21N5X","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",9.22868333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",12.597,"1112","arrow"
"S4H5D","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",3.97765,"Which shift(s) start at 11 am?","starttime","1","TRUE","F",38.19,"1112","arrow"
"S4H5D","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",4.3773,"Which shift(s) start at the same time as D?","starts","2","TRUE","K",23.881,"1112","arrow"
"S4H5D","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",4.77551666666667,"Which shift(s) begin when C ends?","meets","3","TRUE","F",23.803,"1112","arrow"
"S4H5D","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",5.07588333333333,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",17.932,"1112","arrow"
"S4H5D","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",5.61025,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",31.905,"1112","arrow"
"S4H5D","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",6.115,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",18.813,"1112","arrow"
"S4H5D","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",6.7229,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",36.388,"1112","arrow"
"S4H5D","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",7.964,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE","G",74.377,"1112","arrow"
"S4H5D","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",9.4217,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",87.212,"1112","arrow"
"S4H5D","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",9.63323333333333,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",12.431,"1112","arrow"
"S4H5D","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",9.88515,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",15.017,"1112","arrow"
"S4H5D","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",10.2800333333333,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",23.603,"1112","arrow"
"S4H5D","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",10.5035833333333,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",13.315,"1112","arrow"
"S4H5D","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",10.7707333333333,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",15.939,"1112","arrow"
"S4H5D","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",11.1022333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",19.797,"1112","arrow"
"U9OS0","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",2.45528333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",23.412,"1112","arrow"
"U9OS0","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",2.65691666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",11.974,"1112","arrow"
"U9OS0","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",2.88271666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",13.428,"1112","arrow"
"U9OS0","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",3.10503333333333,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",13.22,"1112","arrow"
"U9OS0","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",4.54605,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","D",86.343,"1112","arrow"
"U9OS0","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",4.98541666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",11.678,"1112","arrow"
"U9OS0","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",5.2681,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",16.84,"1112","arrow"
"U9OS0","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",6.4377,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",70.043,"1112","arrow"
"U9OS0","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",6.85723333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",24.818,"1112","arrow"
"U9OS0","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",7.56576666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","F,X",42.4,"1112","arrow"
