"subject","mode","pretty_condition","question","score"
"TV3OW","asynch","Orth-Grid",11,0
"TV3OW","asynch","Orth-Grid",12,0
"TV3OW","asynch","Orth-Grid",13,0
"2KWJH","asynch","Orth-Sparse",1,0
"2KWJH","asynch","Orth-Sparse",2,0
"2KWJH","asynch","Orth-Sparse",3,0
"2KWJH","asynch","Orth-Sparse",4,0
"2KWJH","asynch","Orth-Sparse",5,0
"2KWJH","asynch","Orth-Sparse",6,0
"2KWJH","asynch","Orth-Sparse",7,0
"2KWJH","asynch","Orth-Sparse",8,0
"2KWJH","asynch","Orth-Sparse",9,0
"2KWJH","asynch","Orth-Sparse",10,0
"2KWJH","asynch","Orth-Sparse",11,0
"2KWJH","asynch","Orth-Sparse",12,0
"2KWJH","asynch","Orth-Sparse",13,0
"A0KN3","asynch","Orth-Sparse",1,0
"A0KN3","asynch","Orth-Sparse",2,0
"A0KN3","asynch","Orth-Sparse",3,0
"A0KN3","asynch","Orth-Sparse",4,0
"A0KN3","asynch","Orth-Sparse",5,0
"A0KN3","asynch","Orth-Sparse",6,0
"A0KN3","asynch","Orth-Sparse",7,0
"A0KN3","asynch","Orth-Sparse",8,1
"A0KN3","asynch","Orth-Sparse",9,1
"A0KN3","asynch","Orth-Sparse",10,1
"A0KN3","asynch","Orth-Sparse",11,1
"A0KN3","asynch","Orth-Sparse",12,2
"A0KN3","asynch","Orth-Sparse",13,3
"AK4Z3","asynch","Orth-Sparse",1,0
"AK4Z3","asynch","Orth-Sparse",2,0
"AK4Z3","asynch","Orth-Sparse",3,0
"AK4Z3","asynch","Orth-Sparse",4,0
"AK4Z3","asynch","Orth-Sparse",5,0
"AK4Z3","asynch","Orth-Sparse",6,0
"AK4Z3","asynch","Orth-Sparse",7,0
"AK4Z3","asynch","Orth-Sparse",8,0
"AK4Z3","asynch","Orth-Sparse",9,0
"AK4Z3","asynch","Orth-Sparse",10,0
"AK4Z3","asynch","Orth-Sparse",11,0
"AK4Z3","asynch","Orth-Sparse",12,0
"AK4Z3","asynch","Orth-Sparse",13,0
"WGKOY","asynch","Orth-Sparse",1,0
"WGKOY","asynch","Orth-Sparse",2,0
"WGKOY","asynch","Orth-Sparse",3,0
"WGKOY","asynch","Orth-Sparse",4,0
"WGKOY","asynch","Orth-Sparse",5,0
"WGKOY","asynch","Orth-Sparse",6,0
"WGKOY","asynch","Orth-Sparse",7,0
"WGKOY","asynch","Orth-Sparse",8,0
"WGKOY","asynch","Orth-Sparse",9,0
"WGKOY","asynch","Orth-Sparse",10,0
"WGKOY","asynch","Orth-Sparse",11,0
"WGKOY","asynch","Orth-Sparse",12,0
"WGKOY","asynch","Orth-Sparse",13,0
"2CD0Y","asynch","Orth-Sparse",1,0
"2CD0Y","asynch","Orth-Sparse",2,0
"2CD0Y","asynch","Orth-Sparse",3,0
