"subject","session","term","condition","q","question","answer","rt","correct","orth_correct","explicit","impasse","axis"
"7PEXQ","MOUSE","spring18","111","11","starttime","FB",12956,0,1,"1","1","full"
"7PEXQ","MOUSE","spring18","111","12","starts","B",10911,0,1,"1","1","full"
"7PEXQ","MOUSE","spring18","111","13","meets","FX",44972,0,1,"1","1","full"
"7PEXQ","MOUSE","spring18","111","14","endtime","B",34660,0,1,"1","1","full"
"7PEXQ","MOUSE","spring18","111","15","midpoint","EF",37532,0,1,"1","1","full"
"BF80A","MOUSE","spring18","121","1","starttime","CF",102460,0,0,"1","2","full"
"BF80A","MOUSE","spring18","121","2","starts","KD",57883,0,0,"1","2","full"
"BF80A","MOUSE","spring18","121","3","meets","A",146715,0,0,"1","2","full"
"BF80A","MOUSE","spring18","121","4","endtime","H",41624,1,0,"1","2","full"
"BF80A","MOUSE","spring18","121","5","midpoint","F",86340,0,0,"1","2","full"
"BF80A","MOUSE","spring18","121","6","duration","EG",40939,1,1,"1","2","full"
"BF80A","MOUSE","spring18","121","7","duration+starts","FB",27793,0,1,"1","2","full"
"BF80A","MOUSE","spring18","121","8","duration+contained","E",77173,0,1,"1","2","full"
"BF80A","MOUSE","spring18","121","9","starttime+before+endtime+during","I",53925,1,1,"1","2","full"
"BF80A","MOUSE","spring18","121","10","ends","X",79389,0,1,"1","2","full"
"BF80A","MOUSE","spring18","121","11","starttime","FB",15723,0,1,"1","2","full"
"BF80A","MOUSE","spring18","121","12","starts","B",10292,0,1,"1","2","full"
"BF80A","MOUSE","spring18","121","13","meets","FX",19090,0,1,"1","2","full"
"BF80A","MOUSE","spring18","121","14","endtime","B",55495,0,1,"1","2","full"
"BF80A","MOUSE","spring18","121","15","midpoint","BX",75151,0,0,"1","2","full"
"PRXGX","MOUSE","spring18","121","1","starttime","AO",116809,0,0,"1","2","full"
"PRXGX","MOUSE","spring18","121","2","starts","G",51253,0,0,"1","2","full"
"PRXGX","MOUSE","spring18","121","3","meets","A",138986,0,0,"1","2","full"
"PRXGX","MOUSE","spring18","121","4","endtime","D",103127,0,0,"1","2","full"
"PRXGX","MOUSE","spring18","121","5","midpoint","O",161155,0,0,"1","2","full"
"PRXGX","MOUSE","spring18","121","6","duration","EG",12031,1,1,"1","2","full"
"PRXGX","MOUSE","spring18","121","7","duration+starts","FB",90894,0,1,"1","2","full"
"PRXGX","MOUSE","spring18","121","8","duration+contained","E",42869,0,1,"1","2","full"
"PRXGX","MOUSE","spring18","121","9","starttime+before+endtime+during","I",30038,1,1,"1","2","full"
"PRXGX","MOUSE","spring18","121","10","ends","PLH",63627,0,0,"1","2","full"
"PRXGX","MOUSE","spring18","121","11","starttime","FB",24694,0,1,"1","2","full"
"PRXGX","MOUSE","spring18","121","12","starts","PLH",47747,0,0,"1","2","full"
"PRXGX","MOUSE","spring18","121","13","meets","F",89028,0,0,"1","2","full"
"PRXGX","MOUSE","spring18","121","14","endtime","B",40030,0,1,"1","2","full"
"PRXGX","MOUSE","spring18","121","15","midpoint","EF",54760,0,1,"1","2","full"
"VKOJQ","MOUSE","spring18","121","1","starttime","F",162148,1,0,"1","2","full"
"VKOJQ","MOUSE","spring18","121","2","starts","K",18754,1,0,"1","2","full"
"VKOJQ","MOUSE","spring18","121","3","meets","F",25621,1,0,"1","2","full"
"VKOJQ","MOUSE","spring18","121","4","endtime","H",11813,1,0,"1","2","full"
"VKOJQ","MOUSE","spring18","121","5","midpoint","A",117778,1,0,"1","2","full"
"VKOJQ","MOUSE","spring18","121","6","duration","EG",9806,1,1,"1","2","full"
"VKOJQ","MOUSE","spring18","121","7","duration+starts","XO",39057,1,0,"1","2","full"
"VKOJQ","MOUSE","spring18","121","8","duration+contained","G",157784,1,0,"1","2","full"
"VKOJQ","MOUSE","spring18","121","9","starttime+before+endtime+during","I",61588,1,1,"1","2","full"
"VKOJQ","MOUSE","spring18","121","10","ends","E",27355,1,0,"1","2","full"
"VKOJQ","MOUSE","spring18","121","11","starttime","ML",22985,1,0,"1","2","full"
"VKOJQ","MOUSE","spring18","121","12","starts","G",16961,1,0,"1","2","full"
"VKOJQ","MOUSE","spring18","121","13","meets","EF",16090,1,0,"1","2","full"
"VKOJQ","MOUSE","spring18","121","14","endtime","X",27923,1,0,"1","2","full"
"VKOJQ","MOUSE","spring18","121","15","midpoint","KX",14656,1,0,"1","2","full"
"TWVNQ","MOUSE","spring18","111","1","starttime","F",129231,1,0,"1","1","full"
"TWVNQ","MOUSE","spring18","111","2","starts","K",47892,1,0,"1","1","full"
"TWVNQ","MOUSE","spring18","111","3","meets","F",80056,1,0,"1","1","full"
"TWVNQ","MOUSE","spring18","111","4","endtime","H",29668,1,0,"1","1","full"
