"subject","condition","term","mode","question","q","response","correct","rt_s","num_o","pretty_condition","pretty_mode","IMPASSE","score_TRI","score_ORTH","score_BOTH","score_SAT_left","score_SAT_right","score_TV_max","score_TV_start","score_TV_end","score_TV_duration","score_REF","score_ABS","score_niceABS","score_TVERSKY","tv_type","score_SATISFICE","sat_type","top_score","top_type","range","int2","interpretation","high_interpretation","score_SCALED","score_STATE"
"KEMWH","111","fall21","asynch","endtime",14,"B",FALSE,30.43,1,"control","online-replication","none",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"KEMWH","111","fall21","asynch","midpoint",15,"I",FALSE,26.02,1,"control","online-replication","none",-0.0625,-0.0666666666666667,-0.0714285714285714,NA,NA,-0.0666666666666667,-0.0588235294117647,NA,NA,0,0,0,-0.0588235294117647,"score_TV_start",NA,NA,-0.0588235294117647,"score_TVERSKY",0.00784313725490196,"?","?","neg.trans",-0.5,"unknown"
"TBQB2","121","fall21","asynch","starttime",1,"",FALSE,38.943,0,"impasse","online-replication","IMPASSE",0,NA,NA,0,0,0,0,0,NA,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"TBQB2","121","fall21","asynch","starts",2,"D",FALSE,19.991,1,"impasse","online-replication","IMPASSE",0,NA,NA,NA,0,0,0,0,0,1,0,0,NA,NA,0,"score_SAT_right",0,"score_TRI",0,"reference","reference","neutral",0,"unknown"
"TBQB2","121","fall21","asynch","meets",3,"F",TRUE,44.792,1,"impasse","online-replication","IMPASSE",1,NA,NA,-0.0833333333333333,1,-0.0833333333333333,-0.0769230769230769,NA,-0.0769230769230769,0,1,1,-0.0769230769230769,"score_TV_start",1,"score_SAT_right",1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"TBQB2","121","fall21","asynch","endtime",4,"H",TRUE,9.645,1,"impasse","online-replication","IMPASSE",1,NA,NA,-0.0769230769230769,NA,0.5,-0.0714285714285714,1,NA,0,1,1,1,"score_TV_end",-0.0769230769230769,"score_SAT_left",1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"TBQB2","121","fall21","asynch","midpoint",5,"AI",FALSE,18.069,2,"impasse","online-replication","IMPASSE",1,NA,NA,-0.0909090909090909,-0.0769230769230769,-0.0833333333333333,-0.0833333333333333,NA,NA,0,0,1,-0.0833333333333333,"score_TV_max",-0.0769230769230769,"score_SAT_right",1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"TBQB2","121","fall21","asynch","duration",6,"EG",TRUE,8.605,2,"impasse","online-replication","IMPASSE",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"TBQB2","121","fall21","asynch","duration+starts",7,"OX",TRUE,13.506,2,"impasse","online-replication","IMPASSE",1,-0.133333333333333,0.5,NA,NA,0.25,1,-0.142857142857143,-0.125,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"TBQB2","121","fall21","asynch","duration+contained",8,"G",TRUE,34.868,1,"impasse","online-replication","IMPASSE",1,-0.0714285714285714,0.5,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.07142857142857,"Triangular","Triangular","triangular",1,"tri-like"
"TBQB2","121","fall21","asynch","starttime+before+endtime+during",9,"I",TRUE,35.646,1,"impasse","online-replication","IMPASSE",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"TBQB2","121","fall21","asynch","ends",10,"EF",FALSE,7.018,2,"impasse","online-replication","IMPASSE",1,-0.0625,0.4375,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,0,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"TBQB2","121","fall21","asynch","starttime",11,"LM",TRUE,7.18,2,"impasse","online-replication","IMPASSE",1,-0.125,0.5,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.125,"Triangular","Triangular","triangular",1,"tri-like"
"TBQB2","121","fall21","asynch","starts",12,"FG",FALSE,6.322,2,"impasse","online-replication","IMPASSE",1,-0.0625,0.4375,NA,NA,0.5,1,NA,-0.0625,0,0,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"TBQB2","121","fall21","asynch","meets",13,"EF",TRUE,9.891,2,"impasse","online-replication","IMPASSE",1,0.433333333333333,0.666666666666667,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular",1,"tri-like"
"TBQB2","121","fall21","asynch","endtime",14,"X",TRUE,5.919,1,"impasse","online-replication","IMPASSE",1,-0.0588235294117647,0.5,NA,NA,0.25,NA,1,-0.0666666666666667,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular",1,"tri-like"
"TBQB2","121","fall21","asynch","midpoint",15,"KX",TRUE,6.609,2,"impasse","online-replication","IMPASSE",1,-0.133333333333333,0.5,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"MM806","121","fall21","asynch","starttime",1,"",FALSE,86.963,0,"impasse","online-replication","IMPASSE",0,NA,NA,0,0,0,0,0,NA,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"MM806","121","fall21","asynch","starts",2,"",FALSE,30.452,0,"impasse","online-replication","IMPASSE",0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,"score_SAT_right",0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"MM806","121","fall21","asynch","meets",3,"",FALSE,11.257,0,"impasse","online-replication","IMPASSE",0,NA,NA,0,0,0,0,NA,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"MM806","121","fall21","asynch","endtime",4,"O",FALSE,23.226,1,"impasse","online-replication","IMPASSE",-0.0714285714285714,NA,NA,0.5,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",0.5,"score_SAT_left",0.5,"score_SATISFICE",0.571428571428571,"Satisfice","Satisfice","orthogonal",-1,"orth-like"
"MM806","121","fall21","asynch","midpoint",5,"H",FALSE,42.929,1,"impasse","online-replication","IMPASSE",-0.0769230769230769,NA,NA,-0.0909090909090909,1,-0.0833333333333333,-0.0833333333333333,NA,NA,0,0,0,-0.0833333333333333,"score_TV_max",1,"score_SAT_right",1,"score_SATISFICE",1.08333333333333,"Satisfice","Satisfice","orthogonal",-1,"orth-like"
"MM806","121","fall21","asynch","duration",6,"EG",TRUE,6.837,2,"impasse","online-replication","IMPASSE",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"MM806","121","fall21","asynch","duration+starts",7,"BF",FALSE,12.688,2,"impasse","online-replication","IMPASSE",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MM806","121","fall21","asynch","duration+contained",8,"E",FALSE,15.873,1,"impasse","online-replication","IMPASSE",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MM806","121","fall21","asynch","starttime+before+endtime+during",9,"I",TRUE,13.221,1,"impasse","online-replication","IMPASSE",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"MM806","121","fall21","asynch","ends",10,"X",FALSE,15.141,1,"impasse","online-replication","IMPASSE",-0.0625,1,0.5,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MM806","121","fall21","asynch","starttime",11,"BF",FALSE,7.537,2,"impasse","online-replication","IMPASSE",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MM806","121","fall21","asynch","starts",12,"B",FALSE,4.772,1,"impasse","online-replication","IMPASSE",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MM806","121","fall21","asynch","meets",13,"BF",FALSE,10.551,2,"impasse","online-replication","IMPASSE",0.433333333333333,0.433333333333333,0.266666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0.433333333333333,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"MM806","121","fall21","asynch","endtime",14,"BF",FALSE,21.375,2,"impasse","online-replication","IMPASSE",-0.117647058823529,0.941176470588235,0.4375,NA,NA,-0.142857142857143,NA,-0.117647058823529,-0.133333333333333,0,0,0,-0.117647058823529,"score_TV_end",NA,NA,0.941176470588235,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MM806","121","fall21","asynch","midpoint",15,"EF",FALSE,27.943,2,"impasse","online-replication","IMPASSE",-0.125,1,0.5,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"S0WU7","121","fall21","asynch","starttime",1,"F",TRUE,56.54,1,"impasse","online-replication","IMPASSE",1,NA,NA,-0.0714285714285714,-0.0769230769230769,0.5,1,-0.0714285714285714,NA,0,1,1,1,"score_TV_start",-0.0714285714285714,"score_SAT_left",1,"score_TRI",1.07142857142857,"Triangular","Triangular","triangular",1,"tri-like"
"S0WU7","121","fall21","asynch","starts",2,"K",TRUE,10.327,1,"impasse","online-replication","IMPASSE",1,NA,NA,NA,-0.0769230769230769,0.25,1,-0.0833333333333333,-0.0769230769230769,0,1,1,1,"score_TV_start",-0.0769230769230769,"score_SAT_right",1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"S0WU7","121","fall21","asynch","meets",3,"F",TRUE,31.694,1,"impasse","online-replication","IMPASSE",1,NA,NA,-0.0833333333333333,1,-0.0833333333333333,-0.0769230769230769,NA,-0.0769230769230769,0,1,1,-0.0769230769230769,"score_TV_start",1,"score_SAT_right",1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"S0WU7","121","fall21","asynch","endtime",4,"H",TRUE,128.716,1,"impasse","online-replication","IMPASSE",1,NA,NA,-0.0769230769230769,NA,0.5,-0.0714285714285714,1,NA,0,1,1,1,"score_TV_end",-0.0769230769230769,"score_SAT_left",1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"S0WU7","121","fall21","asynch","midpoint",5,"HK",FALSE,122.627,2,"impasse","online-replication","IMPASSE",-0.153846153846154,NA,NA,-0.181818181818182,0.923076923076923,-0.166666666666667,-0.166666666666667,NA,NA,0,0,0,-0.166666666666667,"score_TV_max",0.923076923076923,"score_SAT_right",0.923076923076923,"score_SATISFICE",1.08974358974359,"Satisfice","Satisfice","orthogonal",-1,"orth-like"
"S0WU7","121","fall21","asynch","duration",6,"EG",TRUE,66.186,2,"impasse","online-replication","IMPASSE",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"S0WU7","121","fall21","asynch","duration+starts",7,"OX",TRUE,47.439,2,"impasse","online-replication","IMPASSE",1,-0.133333333333333,0.5,NA,NA,0.25,1,-0.142857142857143,-0.125,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"S0WU7","121","fall21","asynch","duration+contained",8,"EFIJ",FALSE,82.423,4,"impasse","online-replication","IMPASSE",-0.266666666666667,0.857142857142857,0.3125,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0.857142857142857,"score_ORTH",1.12380952380952,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"S0WU7","121","fall21","asynch","starttime+before+endtime+during",9,"E",FALSE,98.671,1,"impasse","online-replication","IMPASSE",-0.0666666666666667,-0.0666666666666667,-0.0588235294117647,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.0666666666666667,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"S0WU7","121","fall21","asynch","ends",10,"E",TRUE,6.924,1,"impasse","online-replication","IMPASSE",1,-0.0625,0.5,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"S0WU7","121","fall21","asynch","starttime",11,"LM",TRUE,7.848,2,"impasse","online-replication","IMPASSE",1,-0.125,0.5,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.125,"Triangular","Triangular","triangular",1,"tri-like"
"S0WU7","121","fall21","asynch","starts",12,"G",TRUE,15.756,1,"impasse","online-replication","IMPASSE",1,-0.0625,0.5,NA,NA,0.5,1,NA,-0.0625,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"S0WU7","121","fall21","asynch","meets",13,"HN",FALSE,21.33,2,"impasse","online-replication","IMPASSE",-0.133333333333333,-0.133333333333333,-0.133333333333333,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.133333333333333,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"S0WU7","121","fall21","asynch","endtime",14,"X",TRUE,7.363,1,"impasse","online-replication","IMPASSE",1,-0.0588235294117647,0.5,NA,NA,0.25,NA,1,-0.0666666666666667,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular",1,"tri-like"
"S0WU7","121","fall21","asynch","midpoint",15,"X",FALSE,55.961,1,"impasse","online-replication","IMPASSE",0.5,-0.0666666666666667,0.25,NA,NA,0.333333333333333,-0.0588235294117647,NA,NA,0,0,0,0.333333333333333,"score_TV_max",NA,NA,0.5,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular",1,"tri-like"
"Y0MZ6","111","fall21","asynch","starttime",1,"A",FALSE,20.696,1,"control","online-replication","none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"Y0MZ6","111","fall21","asynch","starts",2,"E",FALSE,17.758,1,"control","online-replication","none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"Y0MZ6","111","fall21","asynch","meets",3,"U",FALSE,26.23,1,"control","online-replication","none",-0.0833333333333333,-0.1,-0.0769230769230769,NA,NA,0.166666666666667,-0.0833333333333333,-0.0833333333333333,0.333333333333333,0,0,0,0.333333333333333,"score_TV_duration",NA,NA,0.333333333333333,"score_TVERSKY",0.433333333333333,"?","?","neg.trans",-0.5,"unknown"
"Y0MZ6","111","fall21","asynch","endtime",4,"U",FALSE,95.498,1,"control","online-replication","none",-0.0714285714285714,1,0.5,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"Y0MZ6","111","fall21","asynch","midpoint",5,"O",TRUE,81.696,1,"control","online-replication","none",1,-0.0769230769230769,0.5,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,1,1,-0.0769230769230769,"score_TV_start",NA,NA,1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"Y0MZ6","111","fall21","asynch","duration",6,"EG",TRUE,10.774,2,"control","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"Y0MZ6","111","fall21","asynch","duration+starts",7,"BF",FALSE,21.376,2,"control","online-replication","none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"Y0MZ6","111","fall21","asynch","duration+contained",8,"E",FALSE,60.028,1,"control","online-replication","none",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"Y0MZ6","111","fall21","asynch","starttime+before+endtime+during",9,"I",TRUE,36.083,1,"control","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"Y0MZ6","111","fall21","asynch","ends",10,"FX",FALSE,66.952,2,"control","online-replication","none",-0.0625,1,0.4375,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"Y0MZ6","111","fall21","asynch","starttime",11,"M",FALSE,7.761,1,"control","online-replication","none",0.5,-0.0625,0.25,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0.5,"score_TRI",0.5625,"Triangular","Triangular","triangular",1,"tri-like"
"Y0MZ6","111","fall21","asynch","starts",12,"B",FALSE,5.159,1,"control","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"Y0MZ6","111","fall21","asynch","meets",13,"FX",FALSE,18.03,2,"control","online-replication","none",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"Y0MZ6","111","fall21","asynch","endtime",14,"B",FALSE,41.253,1,"control","online-replication","none",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"Y0MZ6","111","fall21","asynch","midpoint",15,"EF",FALSE,58.274,2,"control","online-replication","none",-0.125,1,0.5,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"8V8HJ","111","fall21","asynch","starttime",1,"A",FALSE,36.623,1,"control","online-replication","none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"8V8HJ","111","fall21","asynch","starts",2,"E",FALSE,13.367,1,"control","online-replication","none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"8V8HJ","111","fall21","asynch","meets",3,"JO",FALSE,93.837,2,"control","online-replication","none",-0.166666666666667,-0.1,-0.153846153846154,NA,NA,0.333333333333333,1,-0.166666666666667,-0.181818181818182,0,0,0,1,"score_TV_start",NA,NA,1,"score_TVERSKY",1.16666666666667,"Tversky","Tversky","pos.trans",0.5,"tri-like"
"8V8HJ","111","fall21","asynch","endtime",4,"DE",FALSE,12.296,2,"control","online-replication","none",-0.142857142857143,-0.166666666666667,-0.153846153846154,NA,NA,-0.153846153846154,-0.142857142857143,-0.142857142857143,NA,0,0,0,-0.142857142857143,"score_TV_start",NA,NA,-0.142857142857143,"score_TRI",0.0238095238095238,"?","?","neg.trans",-0.5,"unknown"
"8V8HJ","111","fall21","asynch","midpoint",5,"U",FALSE,51.685,1,"control","online-replication","none",-0.0909090909090909,1,0.5,NA,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0,0,0.5,"score_TV_end",NA,NA,1,"score_ORTH",1.09090909090909,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"8V8HJ","111","fall21","asynch","duration",6,"EG",TRUE,28.535,2,"control","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"8V8HJ","111","fall21","asynch","duration+starts",7,"BF",FALSE,20.279,2,"control","online-replication","none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"8V8HJ","111","fall21","asynch","duration+contained",8,"I",FALSE,38.058,1,"control","online-replication","none",-0.0666666666666667,-0.0714285714285714,-0.0625,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.0666666666666667,"score_TRI",0.00476190476190476,"?","?","neg.trans",-0.5,"unknown"
"8V8HJ","111","fall21","asynch","starttime+before+endtime+during",9,"I",TRUE,21.779,1,"control","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"8V8HJ","111","fall21","asynch","ends",10,"Z",FALSE,25.565,1,"control","online-replication","none",-0.0625,-0.0625,-0.0625,NA,NA,0.333333333333333,-0.0625,-0.0625,1,0,0,0,1,"score_TV_duration",NA,NA,1,"score_TVERSKY",1.0625,"Tversky","Tversky","pos.trans",0.5,"tri-like"
"8V8HJ","111","fall21","asynch","starttime",11,"BF",FALSE,13.241,2,"control","online-replication","none",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"8V8HJ","111","fall21","asynch","starts",12,"B",FALSE,8.124,1,"control","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"8V8HJ","111","fall21","asynch","meets",13,"FX",FALSE,83.283,2,"control","online-replication","none",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"8V8HJ","111","fall21","asynch","endtime",14,"B",FALSE,37.216,1,"control","online-replication","none",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"8V8HJ","111","fall21","asynch","midpoint",15,"EF",FALSE,45.236,2,"control","online-replication","none",-0.125,1,0.5,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"8BB1M","111","fall21","asynch","starttime",1,"A",FALSE,29.439,1,"control","online-replication","none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"8BB1M","111","fall21","asynch","starts",2,"E",FALSE,12.657,1,"control","online-replication","none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"8BB1M","111","fall21","asynch","meets",3,"Z",FALSE,23.07,1,"control","online-replication","none",0,1,0.5,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"8BB1M","111","fall21","asynch","endtime",4,"U",FALSE,49.012,1,"control","online-replication","none",-0.0714285714285714,1,0.5,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"8BB1M","111","fall21","asynch","midpoint",5,"J",FALSE,69.747,1,"control","online-replication","none",-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,-0.0769230769230769,"score_TV_start",NA,NA,-0.0769230769230769,"score_TVERSKY",0.013986013986014,"?","?","neg.trans",-0.5,"unknown"
"8BB1M","111","fall21","asynch","duration",6,"EG",TRUE,10.472,2,"control","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"8BB1M","111","fall21","asynch","duration+starts",7,"BF",FALSE,22.385,2,"control","online-replication","none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
