"subject","mode","pretty_condition","question","score"
"T8OB0","asynch","control",7,7
"T8OB0","asynch","control",8,8
"T8OB0","asynch","control",9,9
"T8OB0","asynch","control",10,10
"T8OB0","asynch","control",11,11
"T8OB0","asynch","control",12,12
"T8OB0","asynch","control",13,13
"JDHT2","asynch","control",1,0
"JDHT2","asynch","control",2,0
"JDHT2","asynch","control",3,0
"JDHT2","asynch","control",4,0
"JDHT2","asynch","control",5,1
"JDHT2","asynch","control",6,1
"JDHT2","asynch","control",7,1
"JDHT2","asynch","control",8,1
"JDHT2","asynch","control",9,1
"JDHT2","asynch","control",10,1
"JDHT2","asynch","control",11,1
"JDHT2","asynch","control",12,1
"JDHT2","asynch","control",13,1
"WBJ2T","asynch","impasse",1,1
"WBJ2T","asynch","impasse",2,1
"WBJ2T","asynch","impasse",3,1
"WBJ2T","asynch","impasse",4,1
"WBJ2T","asynch","impasse",5,2
"WBJ2T","asynch","impasse",6,3
"WBJ2T","asynch","impasse",7,3
"WBJ2T","asynch","impasse",8,3
"WBJ2T","asynch","impasse",9,4
"WBJ2T","asynch","impasse",10,5
"WBJ2T","asynch","impasse",11,5
"WBJ2T","asynch","impasse",12,5
"WBJ2T","asynch","impasse",13,5
"ZMRMB","asynch","impasse",1,0
"ZMRMB","asynch","impasse",2,0
"ZMRMB","asynch","impasse",3,0
"ZMRMB","asynch","impasse",4,0
"ZMRMB","asynch","impasse",5,1
"ZMRMB","asynch","impasse",6,1
"ZMRMB","asynch","impasse",7,1
"ZMRMB","asynch","impasse",8,1
"ZMRMB","asynch","impasse",9,1
"ZMRMB","asynch","impasse",10,1
"ZMRMB","asynch","impasse",11,1
"ZMRMB","asynch","impasse",12,1
"ZMRMB","asynch","impasse",13,1
"91D56","asynch","control",1,0
"91D56","asynch","control",2,0
"91D56","asynch","control",3,0
"91D56","asynch","control",4,0
"91D56","asynch","control",5,0
"91D56","asynch","control",6,0
"91D56","asynch","control",7,0
"91D56","asynch","control",8,0
"91D56","asynch","control",9,0
"91D56","asynch","control",10,0
"91D56","asynch","control",11,0
"91D56","asynch","control",12,0
"91D56","asynch","control",13,0
"EH3ED","asynch","impasse",1,0
"EH3ED","asynch","impasse",2,0
"EH3ED","asynch","impasse",3,1
"EH3ED","asynch","impasse",4,1
"EH3ED","asynch","impasse",5,1
"EH3ED","asynch","impasse",6,1
"EH3ED","asynch","impasse",7,1
"EH3ED","asynch","impasse",8,1
"EH3ED","asynch","impasse",9,1
"EH3ED","asynch","impasse",10,1
"EH3ED","asynch","impasse",11,1
"EH3ED","asynch","impasse",12,1
"EH3ED","asynch","impasse",13,1
"BBPLJ","asynch","impasse",1,0
"BBPLJ","asynch","impasse",2,0
"BBPLJ","asynch","impasse",3,0
"BBPLJ","asynch","impasse",4,0
"BBPLJ","asynch","impasse",5,0
"BBPLJ","asynch","impasse",6,0
"BBPLJ","asynch","impasse",7,0
"BBPLJ","asynch","impasse",8,0
"BBPLJ","asynch","impasse",9,0
