"subject","condition","pretty_condition","term","mode","gender","age","language","schoolyear","country","effort","difficulty","confidence","enjoyment","other","disability","totaltime_m","violations","browser","width","height","pretty_mode","s_TRI","s_ORTH","s_TVERSKY","s_SATISFICE","s_REF","s_ABS","s_NABS","s_SCALED","DV_percent_NABS","rt_m","item_avg_rt","item_min_rt","item_max_rt","item_n_TRI","item_n_ORTH","item_n_TV","item_n_SAT","item_n_OTHER","item_n_POS","item_n_NEG","item_n_NEUTRAL","item_q1_NABS","item_q1_SCALED","item_q1_interpretation","item_q1_rt","item_q5_NABS","item_q5_SCALED","item_q5_interpretation","item_q5_rt","item_q7_NABS","item_q7_interpretation","item_q7_rt","item_q15_NABS","item_q15_interpretation","item_q15_rt","item_scaffold_NABS","item_scaffold_SCALED","item_scaffold_rt","item_test_NABS","item_test_SCALED","item_test_rt"
"JDT07","113","Tri-Isosceles","spring18","lab-synch","Female",21,"Other","Third","Armenia","NULL","NULL","NULL","NULL","NULL","NULL",17.4412333333333,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,12.4333333333333,-0.146250808015514,0,0,0,0,-13,0,14.6694666666667,67.7052307692308,10.727,210.249,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",10.727,0,-1,"Orthogonal",210.249,0,"Orthogonal",35.851,0,"Orthogonal",80.834,0,-5,5.43736666666667,0,-8,9.2321
"JFFAY","111","Orth-Isosceles","fall17","lab-synch","Female",18,"English","First","United States","NULL","NULL","NULL","NULL","NULL","NULL",17.2570833333333,"NULL","NULL","NULL","NULL","laboratory",-0.431417602005837,12,-0.069327731092437,0,1,0,0,-12,0,12.2372333333333,56.4795384615385,11.472,186.786,0,12,0,0,1,0,0,1,0,-1,"Orthogonal",13.167,0,-1,"Orthogonal",186.786,0,"Orthogonal",23.171,0,"Orthogonal",110.927,0,-4,6.47425,0,-8,5.76298333333333
"JJ8JL","113","Tri-Isosceles","winter22","asynch","Female",20,"English","Second","United States","I tried my best on each question","2","4","5","","",10.1815666666667,"2","chrome","1440","705","online-replication",12.4230769230769,-0.557175177763413,7.58974358974359,0,0,11,11,12,0.846153846153846,5.91216666666667,27.2869230769231,9.775,83.558,11,0,2,0,0,2,0,0,0,0.5,"Tversky",32.129,1,1,"Triangular",30.717,0,"Tversky",47.575,1,"Triangular",19.184,4,4.5,2.79081666666667,7,7.5,3.12135
"JJTSL","113","Tri-Isosceles","winter22","asynch","Female",20,"English","Third","usa","I tried my best on most questions","5","4","1","","no. average intelligence lol",26.2696,"1","chrome","1504","892","online-replication",-0.514750935339171,10.8605769230769,0.416249191984486,0,0,0,0,-11,0,17.39325,80.2765384615385,7.549,264.357,0,11,1,0,1,1,1,0,0,-1,"Orthogonal",33.216,0,-0.5,"?",184.192,0,"Orthogonal",21.492,0,"Orthogonal",92.879,0,-4.5,7.14208333333333,0,-6.5,10.2511666666667
"JKMRO","113","Tri-Isosceles","winter22","asynch","Female",21,"English","Fourth","United States","I tried my best on each question","4","3","2","The triangle graph was kind of hard to read","No",7.62771666666667,"1","chrome","1280","689","online-replication",-0.643917602005837,10.6696428571429,-0.146250808015514,0,0,0,0,-12,0,4.58965,21.183,5.29,34.963,0,11,0,0,2,0,2,0,0,-1,"Orthogonal",16.082,0,-1,"Orthogonal",33.745,0,"Orthogonal",16.67,0,"Orthogonal",34.963,0,-5,1.80385,0,-7,2.7858
"JNM09","11111112","Orth-Equilateral","summer22","asynch","Female",42,"English",NA,"US","I tried my best on each question","4","3","2","I found it useful for start time and length but not breaks and end times.","No",11.48615,"1","chrome","1280","697","online-replication",-0.598784548784549,12,-0.230284421460892,0,0,0,0,-12,0,6.81635,31.4600769230769,7.548,120.886,0,12,0,0,1,0,0,1,0,-1,"Orthogonal",11.773,0,-1,"Orthogonal",120.886,0,"Orthogonal",17.585,0,"Orthogonal",28.021,0,-5,3.56823333333333,0,-7,3.24811666666667
"JRB0B","113","Tri-Isosceles","fall17","lab-synch","Female",19,"English","Second","USA","NULL","NULL","NULL","NULL","NULL","NULL",12.0539,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,11.9166666666667,0.930672268907563,0,0,0,0,-11.5,0,6.34351666666667,29.2777692307692,8.607,82.945,0,12,1,0,0,1,0,0,0,-1,"Orthogonal",19.583,0,-1,"Orthogonal",82.945,0,"Orthogonal",25.708,0,"Orthogonal",35.636,0,-3.5,2.9445,0,-8,3.39901666666667
"JYQBU","11111112","Orth-Equilateral","summer22","asynch","Male",31,"English",NA,"United States","I tried my best on each question","4","4","1","","",9.00651666666667,"3","chrome","1920","937","online-replication",-0.898189310689311,9.33333333333333,-0.100032320620556,0,0,0,0,-10.5,0,6.46423333333333,29.8349230769231,0.144,106.458,0,10,0,0,3,0,1,2,0,-1,"Orthogonal",10.614,0,-1,"Orthogonal",84.411,0,"Orthogonal",16.306,0,"Orthogonal",32.141,0,-4.5,2.47965,0,-6,3.98458333333333
"K27WV","113","Tri-Isosceles","winter22","asynch","Female",19,"Korean","Second","United States","I tried my best on each question","3","4","5","I was first lost when looking at the chart and am still not sure if I am looking at it the right way. ","no",9.5758,"1","chrome","1440","821","online-replication",8.20641025641026,2.12199148890325,5.44139194139194,0,0,8,9,5.5,0.692307692307692,5.17316666666667,23.8761538461538,5.753,58.21,9,3,0,0,1,0,1,0,0,-1,"Orthogonal",31.389,1,1,"Triangular",30.414,1,"Triangular",27.764,1,"Triangular",34.479,2,-1,2.44566666666667,7,6.5,2.7275
"K2YPP","113","Tri-Isosceles","spring18","lab-synch","Male",21,"English","Fourth","USA","NULL","NULL","NULL","NULL","NULL","NULL",8.88806666666667,"NULL","NULL","NULL","NULL","laboratory",1.32615815556992,9.36057692307692,-0.601850355526826,0,0,1,2,-8,0.153846153846154,5.75878333333333,26.579,3.985,98.557,2,10,0,0,1,0,0,1,0,-1,"Orthogonal",28.464,1,1,"Triangular",98.557,0,"Orthogonal",35.574,0,"Orthogonal",25.358,1,-3,3.25961666666667,1,-5,2.49916666666667
"K5DGU","11111112","Orth-Equilateral","summer22","asynch","Male",28,"English",NA,"United States","I tried my best on each question","5","4","3","There was a typo on one of the questions, I can't remember, but there was one too many ""begins"" in the sentence.","",8.3616,"3.5","chrome","1920","969","online-replication",-0.976760739260739,4.52307692307692,1.88532913165266,0,0,0,0,-6,0,5.61088333333333,25.8963846153846,6.32,76.267,0,5,2,0,6,2,4,2,0,-1,"Orthogonal",17.276,0,0.5,"Tversky",10.691,0,"Orthogonal",13.035,0,"?",18.032,0,-1,1.69775,0,-5,3.91313333333333
"K780A","11311112","Tri-Equilateral","summer22","asynch","Female",22,"English",NA,"United States","I tried my best on each question","3","4","2","","",9.65481666666667,"1","chrome","1143","734","online-replication",-0.448084268672504,12,-0.146250808015514,0,0,0,0,-12,0,6.78606666666667,31.3203076923077,8.94,92.479,0,12,0,0,1,0,0,1,0,-1,"Orthogonal",17.444,0,-1,"Orthogonal",92.479,0,"Orthogonal",17.421,0,"Orthogonal",50.008,0,-5,2.72185,0,-7,4.06421666666667
"K8UXV","11111112","Orth-Equilateral","summer22","asynch","Male",22,"English",NA,"United States","I tried my best on most questions","1","2","3","I was completely mistaken in the beginning of the task with start time and end time on the graph. This resulted in me getting a number of them wrong, it was a a bad oversight on my end. Apologies for the initial incorrect data, the last few should be correct. If I could redo the task I would, to prove more accurate results on my end. My apologies again, I hope my data still proves useful on this.  ","I do not ",27.22695,"4","chrome","2560","1297","online-replication",-0.204093945270416,6.33032482223659,-0.520092652445594,0,0,1,1,-7.5,0.0769230769230769,9.52736666666667,43.9724615384615,9.268,116.286,1,7,1,0,4,1,4,0,0,-1,"Orthogonal",29.357,1,1,"Triangular",23.852,0,"Orthogonal",34.963,0,"Orthogonal",116.286,1,-1,2.27451666666667,0,-6.5,7.25285
"KG1XD","11311112","Tri-Equilateral","summer22","asynch","Male",51,"English",NA,"USA","I tried my best on each question","2","4","3","A bigger graphic would be nice :)","No.",13.7358,"1","chrome","1920","941","online-replication",-0.648084268672504,12.2946428571429,0.912572721396251,0,0,0,0,-11.5,0,8.8711,40.9435384615385,10.165,133.19,0,12,1,0,0,1,0,0,0,-1,"Orthogonal",32.997,0,-1,"Orthogonal",50.586,0,"Orthogonal",24.931,0,"Orthogonal",27.65,0,-5,5.10253333333333,0,-6.5,3.76856666666667
"KGOFH","11311112","Tri-Equilateral","summer22","asynch","Male",27,"English",NA,"usa","I tried my best on each question","4","3","3","","",9.13615,"1","chrome","1440","691","online-replication",7.04823926073926,2.19282482223659,5.87889194139194,0,0,7,7,4,0.538461538461538,5.13328333333333,23.6920769230769,4.837,55.686,7,2,1,0,3,1,3,0,0,-1,"Orthogonal",9.965,0,-0.5,"?",46.563,0,"?",55.686,1,"Triangular",26.294,1,-1,2.50165,6,5,2.63163333333333
"KLYG7","111","Orth-Isosceles","fall17","lab-synch","Male",18,"English","Second","Vietnam","NULL","NULL","NULL","NULL","NULL","NULL",16.7382333333333,"NULL","NULL","NULL","NULL","laboratory",-1.49104963663787,4.15837912087912,1.32330047403577,0,0,0,0,-6.5,0,10.2098833333333,47.1225384615385,7.002,139.831,0,6,2,0,5,2,3,2,0,-1,"Orthogonal",36.381,0,-0.5,"?",22.418,0,"Orthogonal",43.064,0,"Orthogonal",23.126,0,-2,4.66018333333333,0,-4.5,5.5497
