"subject","mode","pretty_condition","question","score","SHAPE","SCALE"
"QSGCP","lab-synch","Orth-Isosceles",12,-12,"ORTH","isosceles"
"QSGCP","lab-synch","Orth-Isosceles",13,-13,"ORTH","isosceles"
"TX10R","lab-synch","Orth-Isosceles",1,-1,"ORTH","isosceles"
"TX10R","lab-synch","Orth-Isosceles",2,-2,"ORTH","isosceles"
"TX10R","lab-synch","Orth-Isosceles",3,-3,"ORTH","isosceles"
"TX10R","lab-synch","Orth-Isosceles",4,-4,"ORTH","isosceles"
"TX10R","lab-synch","Orth-Isosceles",5,-5,"ORTH","isosceles"
"TX10R","lab-synch","Orth-Isosceles",6,-6,"ORTH","isosceles"
"TX10R","lab-synch","Orth-Isosceles",7,-7,"ORTH","isosceles"
"TX10R","lab-synch","Orth-Isosceles",8,-8,"ORTH","isosceles"
"TX10R","lab-synch","Orth-Isosceles",9,-7,"ORTH","isosceles"
"TX10R","lab-synch","Orth-Isosceles",10,-8,"ORTH","isosceles"
"TX10R","lab-synch","Orth-Isosceles",11,-9,"ORTH","isosceles"
"TX10R","lab-synch","Orth-Isosceles",12,-10,"ORTH","isosceles"
"TX10R","lab-synch","Orth-Isosceles",13,-11,"ORTH","isosceles"
"2BBZ9","lab-synch","Orth-Isosceles",1,-1,"ORTH","isosceles"
"2BBZ9","lab-synch","Orth-Isosceles",2,-2,"ORTH","isosceles"
"2BBZ9","lab-synch","Orth-Isosceles",3,-3,"ORTH","isosceles"
"2BBZ9","lab-synch","Orth-Isosceles",4,-4,"ORTH","isosceles"
"2BBZ9","lab-synch","Orth-Isosceles",5,-5,"ORTH","isosceles"
"2BBZ9","lab-synch","Orth-Isosceles",6,-6,"ORTH","isosceles"
"2BBZ9","lab-synch","Orth-Isosceles",7,-7,"ORTH","isosceles"
"2BBZ9","lab-synch","Orth-Isosceles",8,-8,"ORTH","isosceles"
"2BBZ9","lab-synch","Orth-Isosceles",9,-9,"ORTH","isosceles"
"2BBZ9","lab-synch","Orth-Isosceles",10,-10,"ORTH","isosceles"
"2BBZ9","lab-synch","Orth-Isosceles",11,-11,"ORTH","isosceles"
"2BBZ9","lab-synch","Orth-Isosceles",12,-12,"ORTH","isosceles"
"2BBZ9","lab-synch","Orth-Isosceles",13,-13,"ORTH","isosceles"
"N2UK6","lab-synch","Orth-Isosceles",1,-1,"ORTH","isosceles"
"N2UK6","lab-synch","Orth-Isosceles",2,-2,"ORTH","isosceles"
"N2UK6","lab-synch","Orth-Isosceles",3,-3,"ORTH","isosceles"
"N2UK6","lab-synch","Orth-Isosceles",4,-4,"ORTH","isosceles"
"N2UK6","lab-synch","Orth-Isosceles",5,-5,"ORTH","isosceles"
"N2UK6","lab-synch","Orth-Isosceles",6,-6,"ORTH","isosceles"
"N2UK6","lab-synch","Orth-Isosceles",7,-7,"ORTH","isosceles"
"N2UK6","lab-synch","Orth-Isosceles",8,-8,"ORTH","isosceles"
"N2UK6","lab-synch","Orth-Isosceles",9,-9,"ORTH","isosceles"
"N2UK6","lab-synch","Orth-Isosceles",10,-10,"ORTH","isosceles"
"N2UK6","lab-synch","Orth-Isosceles",11,-11,"ORTH","isosceles"
"N2UK6","lab-synch","Orth-Isosceles",12,-12,"ORTH","isosceles"
"N2UK6","lab-synch","Orth-Isosceles",13,-13,"ORTH","isosceles"
"EFTYS","lab-synch","Orth-Isosceles",1,-1,"ORTH","isosceles"
"EFTYS","lab-synch","Orth-Isosceles",2,-2,"ORTH","isosceles"
"EFTYS","lab-synch","Orth-Isosceles",3,-3,"ORTH","isosceles"
"EFTYS","lab-synch","Orth-Isosceles",4,-4,"ORTH","isosceles"
"EFTYS","lab-synch","Orth-Isosceles",5,-5,"ORTH","isosceles"
"EFTYS","lab-synch","Orth-Isosceles",6,-6,"ORTH","isosceles"
"EFTYS","lab-synch","Orth-Isosceles",7,-7,"ORTH","isosceles"
"EFTYS","lab-synch","Orth-Isosceles",8,-6.5,"ORTH","isosceles"
"EFTYS","lab-synch","Orth-Isosceles",9,-7.5,"ORTH","isosceles"
"EFTYS","lab-synch","Orth-Isosceles",10,-8.5,"ORTH","isosceles"
"EFTYS","lab-synch","Orth-Isosceles",11,-9.5,"ORTH","isosceles"
"EFTYS","lab-synch","Orth-Isosceles",12,-10.5,"ORTH","isosceles"
"EFTYS","lab-synch","Orth-Isosceles",13,-11.5,"ORTH","isosceles"
"OQB9V","lab-synch","Orth-Isosceles",1,1,"ORTH","isosceles"
"OQB9V","lab-synch","Orth-Isosceles",2,2,"ORTH","isosceles"
"OQB9V","lab-synch","Orth-Isosceles",3,3,"ORTH","isosceles"
"OQB9V","lab-synch","Orth-Isosceles",4,4,"ORTH","isosceles"
"OQB9V","lab-synch","Orth-Isosceles",5,5,"ORTH","isosceles"
"OQB9V","lab-synch","Orth-Isosceles",6,6,"ORTH","isosceles"
"OQB9V","lab-synch","Orth-Isosceles",7,7,"ORTH","isosceles"
"OQB9V","lab-synch","Orth-Isosceles",8,8,"ORTH","isosceles"
"OQB9V","lab-synch","Orth-Isosceles",9,9,"ORTH","isosceles"
"OQB9V","lab-synch","Orth-Isosceles",10,10,"ORTH","isosceles"
"OQB9V","lab-synch","Orth-Isosceles",11,11,"ORTH","isosceles"
"OQB9V","lab-synch","Orth-Isosceles",12,12,"ORTH","isosceles"
"OQB9V","lab-synch","Orth-Isosceles",13,13,"ORTH","isosceles"
"M1REU","lab-synch","Orth-Isosceles",1,1,"ORTH","isosceles"
"M1REU","lab-synch","Orth-Isosceles",2,2,"ORTH","isosceles"
"M1REU","lab-synch","Orth-Isosceles",3,3,"ORTH","isosceles"
"M1REU","lab-synch","Orth-Isosceles",4,4,"ORTH","isosceles"
"M1REU","lab-synch","Orth-Isosceles",5,5,"ORTH","isosceles"
"M1REU","lab-synch","Orth-Isosceles",6,6,"ORTH","isosceles"
"M1REU","lab-synch","Orth-Isosceles",7,7,"ORTH","isosceles"
"M1REU","lab-synch","Orth-Isosceles",8,8,"ORTH","isosceles"
"M1REU","lab-synch","Orth-Isosceles",9,9,"ORTH","isosceles"
"M1REU","lab-synch","Orth-Isosceles",10,10,"ORTH","isosceles"
"M1REU","lab-synch","Orth-Isosceles",11,11,"ORTH","isosceles"
"M1REU","lab-synch","Orth-Isosceles",12,12,"ORTH","isosceles"
"M1REU","lab-synch","Orth-Isosceles",13,13,"ORTH","isosceles"
"6G1ZR","lab-synch","Orth-Isosceles",1,-1,"ORTH","isosceles"
"6G1ZR","lab-synch","Orth-Isosceles",2,-2,"ORTH","isosceles"
"6G1ZR","lab-synch","Orth-Isosceles",3,-3,"ORTH","isosceles"
"6G1ZR","lab-synch","Orth-Isosceles",4,-4,"ORTH","isosceles"
"6G1ZR","lab-synch","Orth-Isosceles",5,-5,"ORTH","isosceles"
"6G1ZR","lab-synch","Orth-Isosceles",6,-6,"ORTH","isosceles"
"6G1ZR","lab-synch","Orth-Isosceles",7,-7,"ORTH","isosceles"
"6G1ZR","lab-synch","Orth-Isosceles",8,-7.5,"ORTH","isosceles"
"6G1ZR","lab-synch","Orth-Isosceles",9,-8.5,"ORTH","isosceles"
"6G1ZR","lab-synch","Orth-Isosceles",10,-9.5,"ORTH","isosceles"
"6G1ZR","lab-synch","Orth-Isosceles",11,-10.5,"ORTH","isosceles"
"6G1ZR","lab-synch","Orth-Isosceles",12,-11.5,"ORTH","isosceles"
"6G1ZR","lab-synch","Orth-Isosceles",13,-12.5,"ORTH","isosceles"
"G0CPA","lab-synch","Orth-Isosceles",1,-1,"ORTH","isosceles"
"G0CPA","lab-synch","Orth-Isosceles",2,-2,"ORTH","isosceles"
"G0CPA","lab-synch","Orth-Isosceles",3,-3,"ORTH","isosceles"
"G0CPA","lab-synch","Orth-Isosceles",4,-4,"ORTH","isosceles"
"G0CPA","lab-synch","Orth-Isosceles",5,-5,"ORTH","isosceles"
"G0CPA","lab-synch","Orth-Isosceles",6,-6,"ORTH","isosceles"
"G0CPA","lab-synch","Orth-Isosceles",7,-7,"ORTH","isosceles"
"G0CPA","lab-synch","Orth-Isosceles",8,-8,"ORTH","isosceles"
"G0CPA","lab-synch","Orth-Isosceles",9,-9,"ORTH","isosceles"
"G0CPA","lab-synch","Orth-Isosceles",10,-10,"ORTH","isosceles"
"G0CPA","lab-synch","Orth-Isosceles",11,-11,"ORTH","isosceles"
"G0CPA","lab-synch","Orth-Isosceles",12,-12,"ORTH","isosceles"
"G0CPA","lab-synch","Orth-Isosceles",13,-13,"ORTH","isosceles"
"EENOM","lab-synch","Orth-Isosceles",1,-1,"ORTH","isosceles"
"EENOM","lab-synch","Orth-Isosceles",2,-2,"ORTH","isosceles"
"EENOM","lab-synch","Orth-Isosceles",3,-1.5,"ORTH","isosceles"
"EENOM","lab-synch","Orth-Isosceles",4,-2,"ORTH","isosceles"
"EENOM","lab-synch","Orth-Isosceles",5,-3,"ORTH","isosceles"
"EENOM","lab-synch","Orth-Isosceles",6,-4,"ORTH","isosceles"
"EENOM","lab-synch","Orth-Isosceles",7,-5,"ORTH","isosceles"
"EENOM","lab-synch","Orth-Isosceles",8,-6,"ORTH","isosceles"
"EENOM","lab-synch","Orth-Isosceles",9,-7,"ORTH","isosceles"
"EENOM","lab-synch","Orth-Isosceles",10,-8,"ORTH","isosceles"
"EENOM","lab-synch","Orth-Isosceles",11,-9,"ORTH","isosceles"
"EENOM","lab-synch","Orth-Isosceles",12,-10,"ORTH","isosceles"
"EENOM","lab-synch","Orth-Isosceles",13,-11,"ORTH","isosceles"
"EC0K7","lab-synch","Orth-Isosceles",1,-1,"ORTH","isosceles"
"EC0K7","lab-synch","Orth-Isosceles",2,-2,"ORTH","isosceles"
"EC0K7","lab-synch","Orth-Isosceles",3,-3,"ORTH","isosceles"
"EC0K7","lab-synch","Orth-Isosceles",4,-4,"ORTH","isosceles"
"EC0K7","lab-synch","Orth-Isosceles",5,-5,"ORTH","isosceles"
"EC0K7","lab-synch","Orth-Isosceles",6,-6,"ORTH","isosceles"
"EC0K7","lab-synch","Orth-Isosceles",7,-7,"ORTH","isosceles"
"EC0K7","lab-synch","Orth-Isosceles",8,-8,"ORTH","isosceles"
"EC0K7","lab-synch","Orth-Isosceles",9,-9,"ORTH","isosceles"
"EC0K7","lab-synch","Orth-Isosceles",10,-10,"ORTH","isosceles"
"EC0K7","lab-synch","Orth-Isosceles",11,-11,"ORTH","isosceles"
"EC0K7","lab-synch","Orth-Isosceles",12,-12,"ORTH","isosceles"
"EC0K7","lab-synch","Orth-Isosceles",13,-13,"ORTH","isosceles"
"XQZYP","lab-synch","Orth-Isosceles",1,-1,"ORTH","isosceles"
"XQZYP","lab-synch","Orth-Isosceles",2,-2,"ORTH","isosceles"
"XQZYP","lab-synch","Orth-Isosceles",3,-2.5,"ORTH","isosceles"
"XQZYP","lab-synch","Orth-Isosceles",4,-3,"ORTH","isosceles"
"XQZYP","lab-synch","Orth-Isosceles",5,-2,"ORTH","isosceles"
"XQZYP","lab-synch","Orth-Isosceles",6,-3,"ORTH","isosceles"
"XQZYP","lab-synch","Orth-Isosceles",7,-3,"ORTH","isosceles"
"XQZYP","lab-synch","Orth-Isosceles",8,-2,"ORTH","isosceles"
"XQZYP","lab-synch","Orth-Isosceles",9,-3,"ORTH","isosceles"
"XQZYP","lab-synch","Orth-Isosceles",10,-2,"ORTH","isosceles"
"XQZYP","lab-synch","Orth-Isosceles",11,-1,"ORTH","isosceles"
"XQZYP","lab-synch","Orth-Isosceles",12,0,"ORTH","isosceles"
"XQZYP","lab-synch","Orth-Isosceles",13,1,"ORTH","isosceles"
"X0PRP","lab-synch","Orth-Isosceles",1,-1,"ORTH","isosceles"
"X0PRP","lab-synch","Orth-Isosceles",2,-2,"ORTH","isosceles"
"X0PRP","lab-synch","Orth-Isosceles",3,-3,"ORTH","isosceles"
"X0PRP","lab-synch","Orth-Isosceles",4,-4,"ORTH","isosceles"
"X0PRP","lab-synch","Orth-Isosceles",5,-5,"ORTH","isosceles"
"X0PRP","lab-synch","Orth-Isosceles",6,-6,"ORTH","isosceles"
"X0PRP","lab-synch","Orth-Isosceles",7,-7,"ORTH","isosceles"
"X0PRP","lab-synch","Orth-Isosceles",8,-8,"ORTH","isosceles"
"X0PRP","lab-synch","Orth-Isosceles",9,-9,"ORTH","isosceles"
"X0PRP","lab-synch","Orth-Isosceles",10,-10,"ORTH","isosceles"
"X0PRP","lab-synch","Orth-Isosceles",11,-11,"ORTH","isosceles"
"X0PRP","lab-synch","Orth-Isosceles",12,-12,"ORTH","isosceles"
"X0PRP","lab-synch","Orth-Isosceles",13,-13,"ORTH","isosceles"
"3B1TL","lab-synch","Orth-Isosceles",1,1,"ORTH","isosceles"
"3B1TL","lab-synch","Orth-Isosceles",2,2,"ORTH","isosceles"
"3B1TL","lab-synch","Orth-Isosceles",3,3,"ORTH","isosceles"
"3B1TL","lab-synch","Orth-Isosceles",4,4,"ORTH","isosceles"
"3B1TL","lab-synch","Orth-Isosceles",5,5,"ORTH","isosceles"
"3B1TL","lab-synch","Orth-Isosceles",6,6,"ORTH","isosceles"
"3B1TL","lab-synch","Orth-Isosceles",7,7,"ORTH","isosceles"
"3B1TL","lab-synch","Orth-Isosceles",8,8,"ORTH","isosceles"
"3B1TL","lab-synch","Orth-Isosceles",9,9,"ORTH","isosceles"
"3B1TL","lab-synch","Orth-Isosceles",10,10,"ORTH","isosceles"
"3B1TL","lab-synch","Orth-Isosceles",11,11,"ORTH","isosceles"
"3B1TL","lab-synch","Orth-Isosceles",12,12,"ORTH","isosceles"
"3B1TL","lab-synch","Orth-Isosceles",13,13,"ORTH","isosceles"
"2JRT6","lab-synch","Orth-Isosceles",1,-1,"ORTH","isosceles"
"2JRT6","lab-synch","Orth-Isosceles",2,-1.5,"ORTH","isosceles"
"2JRT6","lab-synch","Orth-Isosceles",3,-0.5,"ORTH","isosceles"
"2JRT6","lab-synch","Orth-Isosceles",4,0,"ORTH","isosceles"
"2JRT6","lab-synch","Orth-Isosceles",5,1,"ORTH","isosceles"
"2JRT6","lab-synch","Orth-Isosceles",6,2,"ORTH","isosceles"
"2JRT6","lab-synch","Orth-Isosceles",7,2.5,"ORTH","isosceles"
"2JRT6","lab-synch","Orth-Isosceles",8,2,"ORTH","isosceles"
"2JRT6","lab-synch","Orth-Isosceles",9,1.5,"ORTH","isosceles"
"2JRT6","lab-synch","Orth-Isosceles",10,1,"ORTH","isosceles"
"2JRT6","lab-synch","Orth-Isosceles",11,0.5,"ORTH","isosceles"
"2JRT6","lab-synch","Orth-Isosceles",12,1,"ORTH","isosceles"
"2JRT6","lab-synch","Orth-Isosceles",13,2,"ORTH","isosceles"
"JRB0B","lab-synch","Tri-Isosceles",1,-1,"TRI","isosceles"
"JRB0B","lab-synch","Tri-Isosceles",2,-0.5,"TRI","isosceles"
"JRB0B","lab-synch","Tri-Isosceles",3,-1.5,"TRI","isosceles"
"JRB0B","lab-synch","Tri-Isosceles",4,-2.5,"TRI","isosceles"
"JRB0B","lab-synch","Tri-Isosceles",5,-3.5,"TRI","isosceles"
"JRB0B","lab-synch","Tri-Isosceles",6,-4.5,"TRI","isosceles"
"JRB0B","lab-synch","Tri-Isosceles",7,-5.5,"TRI","isosceles"
"JRB0B","lab-synch","Tri-Isosceles",8,-6.5,"TRI","isosceles"
"JRB0B","lab-synch","Tri-Isosceles",9,-7.5,"TRI","isosceles"
"JRB0B","lab-synch","Tri-Isosceles",10,-8.5,"TRI","isosceles"
"JRB0B","lab-synch","Tri-Isosceles",11,-9.5,"TRI","isosceles"
"JRB0B","lab-synch","Tri-Isosceles",12,-10.5,"TRI","isosceles"
"JRB0B","lab-synch","Tri-Isosceles",13,-11.5,"TRI","isosceles"
"U6RT2","lab-synch","Tri-Isosceles",1,-1,"TRI","isosceles"
"U6RT2","lab-synch","Tri-Isosceles",2,0,"TRI","isosceles"
"U6RT2","lab-synch","Tri-Isosceles",3,0.5,"TRI","isosceles"
"U6RT2","lab-synch","Tri-Isosceles",4,1.5,"TRI","isosceles"
"U6RT2","lab-synch","Tri-Isosceles",5,2.5,"TRI","isosceles"
"U6RT2","lab-synch","Tri-Isosceles",6,2,"TRI","isosceles"
"U6RT2","lab-synch","Tri-Isosceles",7,3,"TRI","isosceles"
"U6RT2","lab-synch","Tri-Isosceles",8,4,"TRI","isosceles"
"U6RT2","lab-synch","Tri-Isosceles",9,5,"TRI","isosceles"
"U6RT2","lab-synch","Tri-Isosceles",10,6,"TRI","isosceles"
"U6RT2","lab-synch","Tri-Isosceles",11,7,"TRI","isosceles"
"U6RT2","lab-synch","Tri-Isosceles",12,8,"TRI","isosceles"
"U6RT2","lab-synch","Tri-Isosceles",13,9,"TRI","isosceles"
"SC00U","lab-synch","Tri-Isosceles",1,-1,"TRI","isosceles"
"SC00U","lab-synch","Tri-Isosceles",2,0,"TRI","isosceles"
"SC00U","lab-synch","Tri-Isosceles",3,1,"TRI","isosceles"
"SC00U","lab-synch","Tri-Isosceles",4,2,"TRI","isosceles"
"SC00U","lab-synch","Tri-Isosceles",5,3,"TRI","isosceles"
"SC00U","lab-synch","Tri-Isosceles",6,4,"TRI","isosceles"
"SC00U","lab-synch","Tri-Isosceles",7,5,"TRI","isosceles"
"SC00U","lab-synch","Tri-Isosceles",8,6,"TRI","isosceles"
"SC00U","lab-synch","Tri-Isosceles",9,7,"TRI","isosceles"
"SC00U","lab-synch","Tri-Isosceles",10,8,"TRI","isosceles"
"SC00U","lab-synch","Tri-Isosceles",11,9,"TRI","isosceles"
"SC00U","lab-synch","Tri-Isosceles",12,10,"TRI","isosceles"
"SC00U","lab-synch","Tri-Isosceles",13,11,"TRI","isosceles"
"9N508","lab-synch","Tri-Isosceles",1,1,"TRI","isosceles"
"9N508","lab-synch","Tri-Isosceles",2,2,"TRI","isosceles"
"9N508","lab-synch","Tri-Isosceles",3,3,"TRI","isosceles"
"9N508","lab-synch","Tri-Isosceles",4,4,"TRI","isosceles"
"9N508","lab-synch","Tri-Isosceles",5,5,"TRI","isosceles"
"9N508","lab-synch","Tri-Isosceles",6,4,"TRI","isosceles"
"9N508","lab-synch","Tri-Isosceles",7,5,"TRI","isosceles"
"9N508","lab-synch","Tri-Isosceles",8,6,"TRI","isosceles"
"9N508","lab-synch","Tri-Isosceles",9,7,"TRI","isosceles"
"9N508","lab-synch","Tri-Isosceles",10,8,"TRI","isosceles"
"9N508","lab-synch","Tri-Isosceles",11,9,"TRI","isosceles"
"9N508","lab-synch","Tri-Isosceles",12,10,"TRI","isosceles"
"9N508","lab-synch","Tri-Isosceles",13,11,"TRI","isosceles"
"ZZHFE","lab-synch","Tri-Isosceles",1,-1,"TRI","isosceles"
"ZZHFE","lab-synch","Tri-Isosceles",2,-2,"TRI","isosceles"
"ZZHFE","lab-synch","Tri-Isosceles",3,-3,"TRI","isosceles"
"ZZHFE","lab-synch","Tri-Isosceles",4,-4,"TRI","isosceles"
"ZZHFE","lab-synch","Tri-Isosceles",5,-3.5,"TRI","isosceles"
"ZZHFE","lab-synch","Tri-Isosceles",6,-4.5,"TRI","isosceles"
"ZZHFE","lab-synch","Tri-Isosceles",7,-5.5,"TRI","isosceles"
"ZZHFE","lab-synch","Tri-Isosceles",8,-6.5,"TRI","isosceles"
"ZZHFE","lab-synch","Tri-Isosceles",9,-7.5,"TRI","isosceles"
"ZZHFE","lab-synch","Tri-Isosceles",10,-8.5,"TRI","isosceles"
"ZZHFE","lab-synch","Tri-Isosceles",11,-9.5,"TRI","isosceles"
"ZZHFE","lab-synch","Tri-Isosceles",12,-10.5,"TRI","isosceles"
"ZZHFE","lab-synch","Tri-Isosceles",13,-11.5,"TRI","isosceles"
"APXF8","lab-synch","Tri-Isosceles",1,-1,"TRI","isosceles"
"APXF8","lab-synch","Tri-Isosceles",2,-2,"TRI","isosceles"
"APXF8","lab-synch","Tri-Isosceles",3,-1.5,"TRI","isosceles"
"APXF8","lab-synch","Tri-Isosceles",4,-2,"TRI","isosceles"
"APXF8","lab-synch","Tri-Isosceles",5,-1,"TRI","isosceles"
"APXF8","lab-synch","Tri-Isosceles",6,-2,"TRI","isosceles"
"APXF8","lab-synch","Tri-Isosceles",7,-2.5,"TRI","isosceles"
"APXF8","lab-synch","Tri-Isosceles",8,-3,"TRI","isosceles"
"APXF8","lab-synch","Tri-Isosceles",9,-4,"TRI","isosceles"
"APXF8","lab-synch","Tri-Isosceles",10,-5,"TRI","isosceles"
"APXF8","lab-synch","Tri-Isosceles",11,-5.5,"TRI","isosceles"
"APXF8","lab-synch","Tri-Isosceles",12,-6,"TRI","isosceles"
"APXF8","lab-synch","Tri-Isosceles",13,-5,"TRI","isosceles"
"YFBWR","lab-synch","Tri-Isosceles",1,-0.5,"TRI","isosceles"
"YFBWR","lab-synch","Tri-Isosceles",2,-1,"TRI","isosceles"
"YFBWR","lab-synch","Tri-Isosceles",3,-0.5,"TRI","isosceles"
"YFBWR","lab-synch","Tri-Isosceles",4,-1,"TRI","isosceles"
"YFBWR","lab-synch","Tri-Isosceles",5,-1.5,"TRI","isosceles"
"YFBWR","lab-synch","Tri-Isosceles",6,-2.5,"TRI","isosceles"
"YFBWR","lab-synch","Tri-Isosceles",7,-3,"TRI","isosceles"
"YFBWR","lab-synch","Tri-Isosceles",8,-3.5,"TRI","isosceles"
"YFBWR","lab-synch","Tri-Isosceles",9,-4.5,"TRI","isosceles"
"YFBWR","lab-synch","Tri-Isosceles",10,-5.5,"TRI","isosceles"
"YFBWR","lab-synch","Tri-Isosceles",11,-6,"TRI","isosceles"
"YFBWR","lab-synch","Tri-Isosceles",12,-5,"TRI","isosceles"
"YFBWR","lab-synch","Tri-Isosceles",13,-6,"TRI","isosceles"
"6DN76","lab-synch","Tri-Isosceles",1,-1,"TRI","isosceles"
"6DN76","lab-synch","Tri-Isosceles",2,-2,"TRI","isosceles"
"6DN76","lab-synch","Tri-Isosceles",3,-3,"TRI","isosceles"
"6DN76","lab-synch","Tri-Isosceles",4,-3.5,"TRI","isosceles"
"6DN76","lab-synch","Tri-Isosceles",5,-2.5,"TRI","isosceles"
"6DN76","lab-synch","Tri-Isosceles",6,-3.5,"TRI","isosceles"
"6DN76","lab-synch","Tri-Isosceles",7,-4.5,"TRI","isosceles"
"6DN76","lab-synch","Tri-Isosceles",8,-5,"TRI","isosceles"
"6DN76","lab-synch","Tri-Isosceles",9,-6,"TRI","isosceles"
"6DN76","lab-synch","Tri-Isosceles",10,-7,"TRI","isosceles"
"6DN76","lab-synch","Tri-Isosceles",11,-7.5,"TRI","isosceles"
"6DN76","lab-synch","Tri-Isosceles",12,-8.5,"TRI","isosceles"
"6DN76","lab-synch","Tri-Isosceles",13,-7.5,"TRI","isosceles"
"73N5W","lab-synch","Tri-Isosceles",1,-1,"TRI","isosceles"
"73N5W","lab-synch","Tri-Isosceles",2,-1,"TRI","isosceles"
"73N5W","lab-synch","Tri-Isosceles",3,-2,"TRI","isosceles"
"73N5W","lab-synch","Tri-Isosceles",4,-3,"TRI","isosceles"
"73N5W","lab-synch","Tri-Isosceles",5,-4,"TRI","isosceles"
"73N5W","lab-synch","Tri-Isosceles",6,-5,"TRI","isosceles"
"73N5W","lab-synch","Tri-Isosceles",7,-6,"TRI","isosceles"
"73N5W","lab-synch","Tri-Isosceles",8,-7,"TRI","isosceles"
"73N5W","lab-synch","Tri-Isosceles",9,-8,"TRI","isosceles"
"73N5W","lab-synch","Tri-Isosceles",10,-9,"TRI","isosceles"
"73N5W","lab-synch","Tri-Isosceles",11,-10,"TRI","isosceles"
"73N5W","lab-synch","Tri-Isosceles",12,-11,"TRI","isosceles"
"73N5W","lab-synch","Tri-Isosceles",13,-12,"TRI","isosceles"
"YS42C","lab-synch","Tri-Isosceles",1,-1,"TRI","isosceles"
"YS42C","lab-synch","Tri-Isosceles",2,-2,"TRI","isosceles"
"YS42C","lab-synch","Tri-Isosceles",3,-3,"TRI","isosceles"
"YS42C","lab-synch","Tri-Isosceles",4,-4,"TRI","isosceles"
"YS42C","lab-synch","Tri-Isosceles",5,-5,"TRI","isosceles"
"YS42C","lab-synch","Tri-Isosceles",6,-6,"TRI","isosceles"
"YS42C","lab-synch","Tri-Isosceles",7,-7,"TRI","isosceles"
"YS42C","lab-synch","Tri-Isosceles",8,-8,"TRI","isosceles"
"YS42C","lab-synch","Tri-Isosceles",9,-9,"TRI","isosceles"
"YS42C","lab-synch","Tri-Isosceles",10,-10,"TRI","isosceles"
"YS42C","lab-synch","Tri-Isosceles",11,-11,"TRI","isosceles"
"YS42C","lab-synch","Tri-Isosceles",12,-12,"TRI","isosceles"
"YS42C","lab-synch","Tri-Isosceles",13,-13,"TRI","isosceles"
"GKC1Y","lab-synch","Tri-Isosceles",1,-1,"TRI","isosceles"
"GKC1Y","lab-synch","Tri-Isosceles",2,-2,"TRI","isosceles"
"GKC1Y","lab-synch","Tri-Isosceles",3,-3,"TRI","isosceles"
"GKC1Y","lab-synch","Tri-Isosceles",4,-4,"TRI","isosceles"
"GKC1Y","lab-synch","Tri-Isosceles",5,-4.5,"TRI","isosceles"
"GKC1Y","lab-synch","Tri-Isosceles",6,-5.5,"TRI","isosceles"
"GKC1Y","lab-synch","Tri-Isosceles",7,-6.5,"TRI","isosceles"
"GKC1Y","lab-synch","Tri-Isosceles",8,-7,"TRI","isosceles"
"GKC1Y","lab-synch","Tri-Isosceles",9,-8,"TRI","isosceles"
"GKC1Y","lab-synch","Tri-Isosceles",10,-9,"TRI","isosceles"
"GKC1Y","lab-synch","Tri-Isosceles",11,-10,"TRI","isosceles"
"GKC1Y","lab-synch","Tri-Isosceles",12,-11,"TRI","isosceles"
"GKC1Y","lab-synch","Tri-Isosceles",13,-12,"TRI","isosceles"
"FBLXY","lab-synch","Tri-Isosceles",1,1,"TRI","isosceles"
"FBLXY","lab-synch","Tri-Isosceles",2,2,"TRI","isosceles"
"FBLXY","lab-synch","Tri-Isosceles",3,3,"TRI","isosceles"
"FBLXY","lab-synch","Tri-Isosceles",4,4,"TRI","isosceles"
"FBLXY","lab-synch","Tri-Isosceles",5,5,"TRI","isosceles"
"FBLXY","lab-synch","Tri-Isosceles",6,6,"TRI","isosceles"
"FBLXY","lab-synch","Tri-Isosceles",7,7,"TRI","isosceles"
"FBLXY","lab-synch","Tri-Isosceles",8,8,"TRI","isosceles"
"FBLXY","lab-synch","Tri-Isosceles",9,9,"TRI","isosceles"
"FBLXY","lab-synch","Tri-Isosceles",10,10,"TRI","isosceles"
"FBLXY","lab-synch","Tri-Isosceles",11,11,"TRI","isosceles"
"FBLXY","lab-synch","Tri-Isosceles",12,12,"TRI","isosceles"
"FBLXY","lab-synch","Tri-Isosceles",13,13,"TRI","isosceles"
"8XBVF","lab-synch","Tri-Isosceles",1,-1,"TRI","isosceles"
"8XBVF","lab-synch","Tri-Isosceles",2,-2,"TRI","isosceles"
"8XBVF","lab-synch","Tri-Isosceles",3,-1.5,"TRI","isosceles"
"8XBVF","lab-synch","Tri-Isosceles",4,-0.5,"TRI","isosceles"
"8XBVF","lab-synch","Tri-Isosceles",5,0.5,"TRI","isosceles"
"8XBVF","lab-synch","Tri-Isosceles",6,1.5,"TRI","isosceles"
"8XBVF","lab-synch","Tri-Isosceles",7,2.5,"TRI","isosceles"
"8XBVF","lab-synch","Tri-Isosceles",8,3.5,"TRI","isosceles"
"8XBVF","lab-synch","Tri-Isosceles",9,4.5,"TRI","isosceles"
"8XBVF","lab-synch","Tri-Isosceles",10,5.5,"TRI","isosceles"
"8XBVF","lab-synch","Tri-Isosceles",11,6.5,"TRI","isosceles"
"8XBVF","lab-synch","Tri-Isosceles",12,7.5,"TRI","isosceles"
"8XBVF","lab-synch","Tri-Isosceles",13,8.5,"TRI","isosceles"
"WWOFR","lab-synch","Tri-Isosceles",1,-1,"TRI","isosceles"
