"subject","session","term","condition","q","question","answer","rt","correct","orth_correct","explicit","impasse","axis"
"1KLRO","a15904376","fall21","111","7","duration+starts","XO",16537,1,0,"3","2","Orthogonal-XInside-YFull"
"1KLRO","a15904376","fall21","111","10","ends","E",9142,1,0,"3","2","Orthogonal-XInside-YFull"
"1KLRO","a15904376","fall21","111","14","endtime","X",5704,1,0,"3","2","Orthogonal-XInside-YFull"
"1KLRO","a15904376","fall21","111","15","midpoint","KX",9255,1,0,"3","2","Orthogonal-XInside-YFull"
"WZMMU","a16143560","fall21","111","1","starttime","F",64563,1,0,"3","2","Orthogonal-XInside-YFull"
"WZMMU","a16143560","fall21","111","2","starts","K",22683,1,0,"3","2","Orthogonal-XInside-YFull"
"WZMMU","a16143560","fall21","111","10","ends","E",11949,1,0,"3","2","Orthogonal-XInside-YFull"
"WZMMU","a16143560","fall21","111","11","starttime","ML",15973,1,0,"3","2","Orthogonal-XInside-YFull"
"WZMMU","a16143560","fall21","111","12","starts","G",16912,1,0,"3","2","Orthogonal-XInside-YFull"
"WZMMU","a16143560","fall21","111","14","endtime","X",9642,1,0,"3","2","Orthogonal-XInside-YFull"
"M9WY5","a15767120","fall21","111","4","endtime","U",65387,0,1,"1","1","Orthogonal-XInside-YFull"
"M9WY5","a15767120","fall21","111","8","duration+contained","E",52420,0,1,"1","1","Orthogonal-XInside-YFull"
"M9WY5","a15767120","fall21","111","11","starttime","FB",38568,0,1,"1","1","Orthogonal-XInside-YFull"
"SQKR9","a17129477","fall21","111","7","duration+starts","XO",44439,1,0,"3","2","Orthogonal-XInside-YFull"
"SQKR9","a17129477","fall21","111","8","duration+contained","G",68126,1,0,"3","2","Orthogonal-XInside-YFull"
"SQKR9","a17129477","fall21","111","9","starttime+before+endtime+during","E",24122,0,0,"3","2","Orthogonal-XInside-YFull"
"SQKR9","a17129477","fall21","111","15","midpoint","KX",41795,1,0,"3","2","Orthogonal-XInside-YFull"
"N8PCJ","a15920946","fall21","111","1","starttime","AI",96400,0,0,"1","2","Orthogonal-XInside-YFull"
"N8PCJ","a15920946","fall21","111","2","starts","G",33005,0,0,"1","2","Orthogonal-XInside-YFull"
"N8PCJ","a15920946","fall21","111","3","meets","FHJKUDEGB",73091,0,0,"1","2","Orthogonal-XInside-YFull"
"N8PCJ","a15920946","fall21","111","4","endtime","D",235981,0,0,"1","2","Orthogonal-XInside-YFull"
"N8PCJ","a15920946","fall21","111","9","starttime+before+endtime+during","I",122410,1,1,"1","2","Orthogonal-XInside-YFull"
"M53XH","a17169808","fall21","111","2","starts","J",8637,0,0,"3","2","Orthogonal-XInside-YFull"
"M53XH","a17169808","fall21","111","3","meets","O",16997,0,0,"3","2","Orthogonal-XInside-YFull"
"M53XH","a17169808","fall21","111","4","endtime","OF",59857,0,0,"3","2","Orthogonal-XInside-YFull"
"M53XH","a17169808","fall21","111","5","midpoint","F",29897,0,0,"3","2","Orthogonal-XInside-YFull"
"M53XH","a17169808","fall21","111","7","duration+starts","IJFBXOZND",43724,0,0,"3","2","Orthogonal-XInside-YFull"
"M53XH","a17169808","fall21","111","8","duration+contained","E",40019,0,1,"3","2","Orthogonal-XInside-YFull"
"M53XH","a17169808","fall21","111","9","starttime+before+endtime+during","I",13850,1,1,"3","2","Orthogonal-XInside-YFull"
"M53XH","a17169808","fall21","111","12","starts","B",7888,0,1,"3","2","Orthogonal-XInside-YFull"
"M53XH","a17169808","fall21","111","13","meets","EF",22896,1,0,"3","2","Orthogonal-XInside-YFull"
