"subject","condition","term","mode","question","q","response","correct","rt_s","num_o","pretty_condition","pretty_mode","score_TRI","score_ORTH","score_SAT_left","score_SAT_right","score_TV_max","score_TV_start","score_TV_end","score_TV_duration","score_REF","score_BOTH","score_ABS","score_niceABS","score_TVERSKY","tv_type","score_SATISFICE","sat_type","top_score","top_type","range","int2","interpretation","high_interpretation","score_SCALED"
"GY85V","111","fall21","asynch","endtime",14,"B",FALSE,22.448,1,"none-none","online-replication",-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1
"GY85V","111","fall21","asynch","midpoint",15,"EF",FALSE,39.667,2,"none-none","online-replication",-0.125,1,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1
"3PADQ","111","fall21","asynch","starttime",1,"A",FALSE,31.01,1,"none-none","online-replication",-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1
"3PADQ","111","fall21","asynch","starts",2,"J",FALSE,14.136,1,"none-none","online-replication",-0.0833333333333333,-0.0833333333333333,NA,NA,0.25,-0.0909090909090909,-0.0769230769230769,1,0,0,0,0,1,"score_TV_duration",NA,NA,1,"score_TVERSKY",1.08333333333333,"Tversky","Tversky","pos.trans",0.5
"3PADQ","111","fall21","asynch","meets",3,"Z",FALSE,80.91,1,"none-none","online-replication",0,1,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal",-1
"3PADQ","111","fall21","asynch","endtime",4,"U",FALSE,60.644,1,"none-none","online-replication",-0.0714285714285714,1,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1
"3PADQ","111","fall21","asynch","midpoint",5,"F",FALSE,193.304,1,"none-none","online-replication",-0.0909090909090909,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,0,-0.0769230769230769,"score_TV_start",NA,NA,-0.0769230769230769,"score_TVERSKY",0.013986013986014,"?","?","neg.trans",-0.5
"3PADQ","111","fall21","asynch","duration",6,"EG",TRUE,10.8,2,"none-none","online-replication",1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"3PADQ","111","fall21","asynch","duration+starts",7,"BF",FALSE,93.822,2,"none-none","online-replication",-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1
"3PADQ","111","fall21","asynch","duration+contained",8,"E",FALSE,91.236,1,"none-none","online-replication",-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1
"3PADQ","111","fall21","asynch","starttime+before+endtime+during",9,"I",TRUE,46.427,1,"none-none","online-replication",1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"3PADQ","111","fall21","asynch","ends",10,"P",FALSE,27.951,1,"none-none","online-replication",-0.0625,-0.0625,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans",-0.5
"3PADQ","111","fall21","asynch","starttime",11,"BF",FALSE,13.639,2,"none-none","online-replication",-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1
"3PADQ","111","fall21","asynch","starts",12,"B",FALSE,18.954,1,"none-none","online-replication",-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1
"3PADQ","111","fall21","asynch","meets",13,"F",FALSE,82.152,1,"none-none","online-replication",0.5,0.5,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.5,"score_TRI",0,"?","?","neg.trans",-0.5
"3PADQ","111","fall21","asynch","endtime",14,"B",FALSE,102.332,1,"none-none","online-replication",-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1
"3PADQ","111","fall21","asynch","midpoint",15,"BEF",FALSE,142.898,3,"none-none","online-replication",-0.1875,1,NA,NA,-0.2,-0.176470588235294,NA,NA,0,0,0,0,-0.176470588235294,"score_TV_start",NA,NA,1,"score_ORTH",1.1875,"Orthogonal","Orthogonal","orthogonal",-1
"240Y4","121","fall21","asynch","starttime",1,"",FALSE,41.14,0,"none-impasse","online-replication",0,NA,0,0,0,0,0,NA,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0
"240Y4","121","fall21","asynch","starts",2,"",FALSE,13.129,0,"none-impasse","online-replication",0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,"score_SAT_right",0,"score_TRI",0,"blank","blank","neutral",0
"240Y4","121","fall21","asynch","meets",3,"O",FALSE,12.118,1,"none-impasse","online-replication",-0.0769230769230769,NA,-0.0833333333333333,-0.0769230769230769,-0.0833333333333333,-0.0769230769230769,NA,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_start",-0.0769230769230769,"score_SAT_right",-0.0769230769230769,"score_TRI",0,"?","?","neg.trans",-0.5
"240Y4","121","fall21","asynch","endtime",4,"D",FALSE,13.618,1,"none-impasse","online-replication",-0.0714285714285714,NA,-0.0769230769230769,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",-0.0769230769230769,"score_SAT_left",-0.0714285714285714,"score_TRI",0.0054945054945055,"?","?","neg.trans",-0.5
"240Y4","121","fall21","asynch","midpoint",5,"A",TRUE,19.82,1,"none-impasse","online-replication",1,NA,-0.0769230769230769,NA,-0.0833333333333333,-0.0833333333333333,NA,NA,0,NA,1,1,-0.0833333333333333,"score_TV_max",-0.0769230769230769,"score_SAT_left",1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1
"240Y4","121","fall21","asynch","duration",6,"EG",TRUE,7.714,2,"none-impasse","online-replication",1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"240Y4","121","fall21","asynch","duration+starts",7,"BF",FALSE,27.24,2,"none-impasse","online-replication",-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1
"240Y4","121","fall21","asynch","duration+contained",8,"E",FALSE,55.383,1,"none-impasse","online-replication",-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1
"240Y4","121","fall21","asynch","starttime+before+endtime+during",9,"I",TRUE,27.985,1,"none-impasse","online-replication",1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"240Y4","121","fall21","asynch","ends",10,"B",FALSE,5.856,1,"none-impasse","online-replication",-0.0625,-0.0625,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans",-0.5
"240Y4","121","fall21","asynch","starttime",11,"BF",FALSE,9.2,2,"none-impasse","online-replication",-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1
"240Y4","121","fall21","asynch","starts",12,"B",FALSE,26.254,1,"none-impasse","online-replication",-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1
"240Y4","121","fall21","asynch","meets",13,"BF",FALSE,46.67,2,"none-impasse","online-replication",0.433333333333333,0.433333333333333,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.433333333333333,"score_TRI",0,"?","?","neg.trans",-0.5
"240Y4","121","fall21","asynch","endtime",14,"B",FALSE,18.574,1,"none-impasse","online-replication",-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1
"240Y4","121","fall21","asynch","midpoint",15,"F",FALSE,29.737,1,"none-impasse","online-replication",-0.0625,0.5,NA,NA,-0.0666666666666667,-0.0588235294117647,NA,NA,0,0,0,0,-0.0588235294117647,"score_TV_start",NA,NA,0.5,"score_ORTH",0.5625,"Orthogonal","Orthogonal","orthogonal",-1
"3SYRX","121","fall21","asynch","starttime",1,"F",TRUE,35.344,1,"none-impasse","online-replication",1,NA,-0.0714285714285714,-0.0769230769230769,0.5,1,-0.0714285714285714,NA,0,NA,1,1,1,"score_TV_start",-0.0714285714285714,"score_SAT_left",1,"score_TRI",1.07142857142857,"Triangular","Triangular","triangular",1
"3SYRX","121","fall21","asynch","starts",2,"K",TRUE,14.801,1,"none-impasse","online-replication",1,NA,NA,-0.0769230769230769,0.333333333333333,1,-0.0769230769230769,-0.0769230769230769,0,NA,1,1,1,"score_TV_start",-0.0769230769230769,"score_SAT_right",1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1
"3SYRX","121","fall21","asynch","meets",3,"F",TRUE,10.936,1,"none-impasse","online-replication",1,NA,-0.0833333333333333,1,-0.0833333333333333,-0.0769230769230769,NA,-0.0769230769230769,0,NA,1,1,-0.0769230769230769,"score_TV_start",1,"score_SAT_right",1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1
"3SYRX","121","fall21","asynch","endtime",4,"H",TRUE,10.845,1,"none-impasse","online-replication",1,NA,-0.0769230769230769,NA,0.5,-0.0714285714285714,1,NA,0,NA,1,1,1,"score_TV_end",-0.0769230769230769,"score_SAT_left",1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1
"3SYRX","121","fall21","asynch","midpoint",5,"A",TRUE,13.684,1,"none-impasse","online-replication",1,NA,-0.0769230769230769,NA,-0.0833333333333333,-0.0833333333333333,NA,NA,0,NA,1,1,-0.0833333333333333,"score_TV_max",-0.0769230769230769,"score_SAT_left",1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1
"3SYRX","121","fall21","asynch","duration",6,"EG",TRUE,9.302,2,"none-impasse","online-replication",1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"3SYRX","121","fall21","asynch","duration+starts",7,"OX",TRUE,38.99,2,"none-impasse","online-replication",1,-0.133333333333333,NA,NA,0.25,1,-0.142857142857143,-0.125,0,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1
"3SYRX","121","fall21","asynch","duration+contained",8,"G",TRUE,71.128,1,"none-impasse","online-replication",1,-0.0666666666666667,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.06666666666667,"Triangular","Triangular","triangular",1
"3SYRX","121","fall21","asynch","starttime+before+endtime+during",9,"I",TRUE,31.189,1,"none-impasse","online-replication",1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"3SYRX","121","fall21","asynch","ends",10,"E",TRUE,12.378,1,"none-impasse","online-replication",1,-0.0625,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1
"3SYRX","121","fall21","asynch","starttime",11,"LM",TRUE,14.284,2,"none-impasse","online-replication",1,-0.125,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.125,"Triangular","Triangular","triangular",1
"3SYRX","121","fall21","asynch","starts",12,"G",TRUE,7.164,1,"none-impasse","online-replication",1,-0.0625,NA,NA,0.5,1,NA,-0.0625,0,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1
"3SYRX","121","fall21","asynch","meets",13,"EF",TRUE,13.459,2,"none-impasse","online-replication",1,0.433333333333333,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,1,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular",1
"3SYRX","121","fall21","asynch","endtime",14,"X",TRUE,8.512,1,"none-impasse","online-replication",1,-0.0588235294117647,NA,NA,0.25,NA,1,-0.0666666666666667,0,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular",1
"3SYRX","121","fall21","asynch","midpoint",15,"KX",TRUE,12.949,2,"none-impasse","online-replication",1,-0.133333333333333,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1
"PFFEV","111","fall21","asynch","starttime",1,"A",FALSE,35.324,1,"none-none","online-replication",-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1
"PFFEV","111","fall21","asynch","starts",2,"E",FALSE,22.609,1,"none-none","online-replication",-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1
"PFFEV","111","fall21","asynch","meets",3,"A",FALSE,18.736,1,"none-none","online-replication",-0.0833333333333333,-0.1,NA,NA,0.166666666666667,-0.0833333333333333,-0.0833333333333333,0.333333333333333,0,0,0,0,0.333333333333333,"score_TV_duration",NA,NA,0.333333333333333,"score_TVERSKY",0.433333333333333,"?","?","neg.trans",-0.5
"PFFEV","111","fall21","asynch","endtime",4,"U",FALSE,140.712,1,"none-none","online-replication",-0.0714285714285714,1,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1
"PFFEV","111","fall21","asynch","midpoint",5,"U",FALSE,101.336,1,"none-none","online-replication",-0.0909090909090909,1,NA,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0,0,0,0.5,"score_TV_end",NA,NA,1,"score_ORTH",1.09090909090909,"Orthogonal","Orthogonal","orthogonal",-1
"PFFEV","111","fall21","asynch","duration",6,"EG",TRUE,22.48,2,"none-none","online-replication",1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"PFFEV","111","fall21","asynch","duration+starts",7,"BF",FALSE,20.306,2,"none-none","online-replication",-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1
"PFFEV","111","fall21","asynch","duration+contained",8,"E",FALSE,116.303,1,"none-none","online-replication",-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1
"PFFEV","111","fall21","asynch","starttime+before+endtime+during",9,"I",TRUE,26.998,1,"none-none","online-replication",1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"PFFEV","111","fall21","asynch","ends",10,"X",FALSE,38.759,1,"none-none","online-replication",-0.0625,1,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1
"PFFEV","111","fall21","asynch","starttime",11,"B",FALSE,15.509,1,"none-none","online-replication",-0.0625,0.5,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.5,"score_ORTH",0.5625,"Orthogonal","Orthogonal","orthogonal",-1
"PFFEV","111","fall21","asynch","starts",12,"B",FALSE,13.526,1,"none-none","online-replication",-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1
"PFFEV","111","fall21","asynch","meets",13,"FX",FALSE,55.226,2,"none-none","online-replication",0.433333333333333,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1
"PFFEV","111","fall21","asynch","endtime",14,"B",FALSE,119.884,1,"none-none","online-replication",-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1
"PFFEV","111","fall21","asynch","midpoint",15,"EF",FALSE,59.076,2,"none-none","online-replication",-0.125,1,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1
"NH0FO","121","fall21","asynch","starttime",1,"F",TRUE,146.88,1,"none-impasse","online-replication",1,NA,-0.0714285714285714,-0.0769230769230769,0.5,1,-0.0714285714285714,NA,0,NA,1,1,1,"score_TV_start",-0.0714285714285714,"score_SAT_left",1,"score_TRI",1.07142857142857,"Triangular","Triangular","triangular",1
"NH0FO","121","fall21","asynch","starts",2,"K",TRUE,19.389,1,"none-impasse","online-replication",1,NA,NA,-0.0769230769230769,0.333333333333333,1,-0.0769230769230769,-0.0769230769230769,0,NA,1,1,1,"score_TV_start",-0.0769230769230769,"score_SAT_right",1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1
"NH0FO","121","fall21","asynch","meets",3,"F",TRUE,12.73,1,"none-impasse","online-replication",1,NA,-0.0833333333333333,1,-0.0833333333333333,-0.0769230769230769,NA,-0.0769230769230769,0,NA,1,1,-0.0769230769230769,"score_TV_start",1,"score_SAT_right",1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1
"NH0FO","121","fall21","asynch","endtime",4,"H",TRUE,18.337,1,"none-impasse","online-replication",1,NA,-0.0769230769230769,NA,0.5,-0.0714285714285714,1,NA,0,NA,1,1,1,"score_TV_end",-0.0769230769230769,"score_SAT_left",1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1
"NH0FO","121","fall21","asynch","midpoint",5,"A",TRUE,27.607,1,"none-impasse","online-replication",1,NA,-0.0769230769230769,NA,-0.0833333333333333,-0.0833333333333333,NA,NA,0,NA,1,1,-0.0833333333333333,"score_TV_max",-0.0769230769230769,"score_SAT_left",1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1
"NH0FO","121","fall21","asynch","duration",6,"EG",TRUE,61.811,2,"none-impasse","online-replication",1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"NH0FO","121","fall21","asynch","duration+starts",7,"OX",TRUE,33.467,2,"none-impasse","online-replication",1,-0.133333333333333,NA,NA,0.25,1,-0.142857142857143,-0.125,0,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1
"NH0FO","121","fall21","asynch","duration+contained",8,"G",TRUE,44.657,1,"none-impasse","online-replication",1,-0.0666666666666667,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.06666666666667,"Triangular","Triangular","triangular",1
"NH0FO","121","fall21","asynch","starttime+before+endtime+during",9,"I",TRUE,52.175,1,"none-impasse","online-replication",1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"NH0FO","121","fall21","asynch","ends",10,"E",TRUE,11.377,1,"none-impasse","online-replication",1,-0.0625,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1
"NH0FO","121","fall21","asynch","starttime",11,"LM",TRUE,17.273,2,"none-impasse","online-replication",1,-0.125,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.125,"Triangular","Triangular","triangular",1
"NH0FO","121","fall21","asynch","starts",12,"G",TRUE,8.615,1,"none-impasse","online-replication",1,-0.0625,NA,NA,0.5,1,NA,-0.0625,0,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1
"NH0FO","121","fall21","asynch","meets",13,"EF",TRUE,13.797,2,"none-impasse","online-replication",1,0.433333333333333,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,1,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular",1
"NH0FO","121","fall21","asynch","endtime",14,"X",TRUE,10.869,1,"none-impasse","online-replication",1,-0.0588235294117647,NA,NA,0.25,NA,1,-0.0666666666666667,0,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular",1
"NH0FO","121","fall21","asynch","midpoint",15,"KX",TRUE,24.373,2,"none-impasse","online-replication",1,-0.133333333333333,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1
"XG38D","111","fall21","asynch","starttime",1,"A",FALSE,8.605,1,"none-none","online-replication",-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1
"XG38D","111","fall21","asynch","starts",2,"E",FALSE,15.686,1,"none-none","online-replication",-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1
"XG38D","111","fall21","asynch","meets",3,"Z",FALSE,31.201,1,"none-none","online-replication",0,1,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal",-1
"XG38D","111","fall21","asynch","endtime",4,"U",FALSE,58.505,1,"none-none","online-replication",-0.0714285714285714,1,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1
"XG38D","111","fall21","asynch","midpoint",5,"U",FALSE,78.49,1,"none-none","online-replication",-0.0909090909090909,1,NA,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0,0,0,0.5,"score_TV_end",NA,NA,1,"score_ORTH",1.09090909090909,"Orthogonal","Orthogonal","orthogonal",-1
"XG38D","111","fall21","asynch","duration",6,"EG",TRUE,8.132,2,"none-none","online-replication",1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"XG38D","111","fall21","asynch","duration+starts",7,"BF",FALSE,26.791,2,"none-none","online-replication",-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1
"XG38D","111","fall21","asynch","duration+contained",8,"E",FALSE,43.824,1,"none-none","online-replication",-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1
"XG38D","111","fall21","asynch","starttime+before+endtime+during",9,"",FALSE,28.64,0,"none-none","online-replication",0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,"score_TRI",0,"blank","blank","neutral",0
"XG38D","111","fall21","asynch","ends",10,"B",FALSE,6.691,1,"none-none","online-replication",-0.0625,-0.0625,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans",-0.5
"XG38D","111","fall21","asynch","starttime",11,"BF",FALSE,14.71,2,"none-none","online-replication",-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1
"XG38D","111","fall21","asynch","starts",12,"B",FALSE,8.215,1,"none-none","online-replication",-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1
"XG38D","111","fall21","asynch","meets",13,"FX",FALSE,52.03,2,"none-none","online-replication",0.433333333333333,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1
"XG38D","111","fall21","asynch","endtime",14,"",FALSE,8.476,0,"none-none","online-replication",0,0,NA,NA,0,NA,0,0,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0
"XG38D","111","fall21","asynch","midpoint",15,"F",FALSE,63.181,1,"none-none","online-replication",-0.0625,0.5,NA,NA,-0.0666666666666667,-0.0588235294117647,NA,NA,0,0,0,0,-0.0588235294117647,"score_TV_start",NA,NA,0.5,"score_ORTH",0.5625,"Orthogonal","Orthogonal","orthogonal",-1
